ID,Table,Concept
436,0,a seal
439,0,a seal
444,0,a seal
454,0,a seal
463,0,a seal
475,0,a seal
484,0,a seal
492,0,a seal
552,0,a seal
573,0,a seal
581,0,a seal
607,0,a seal
611,0,a seal
615,0,a seal
635,0,a seal
639,0,a seal
679,0,a seal
681,0,a seal
713,0,a seal
721,0,a seal
726,0,a seal
737,0,a seal
739,0,a seal
741,0,a seal
768,0,a seal
773,0,a seal
777,0,a seal
781,0,a seal
784,0,a seal
816,0,a seal
817,0,a seal
827,0,a seal
839,0,a seal
845,0,a seal
848,0,a seal
856,0,a seal
861,0,a seal
883,0,a seal
889,0,a seal
897,0,a seal
3,0,an ostrich
9,0,an ostrich
15,0,an ostrich
20,0,an ostrich
32,0,an ostrich
35,0,an ostrich
45,0,an ostrich
71,0,an ostrich
73,0,an ostrich
105,0,an ostrich
112,0,an ostrich
115,0,an ostrich
127,0,an ostrich
137,0,an ostrich
155,0,an ostrich
172,0,an ostrich
181,0,an ostrich
186,0,an ostrich
196,0,an ostrich
234,0,an ostrich
235,0,an ostrich
269,0,an ostrich
287,0,an ostrich
290,0,an ostrich
296,0,an ostrich
300,0,an ostrich
303,0,an ostrich
307,0,an ostrich
367,0,an ostrich
368,0,an ostrich
388,0,an ostrich
391,0,an ostrich
400,0,an ostrich
403,0,an ostrich
409,0,an ostrich
412,0,an ostrich
415,0,an ostrich
418,0,an ostrich
422,0,an ostrich
427,0,an ostrich
437,0,an ostrich
450,0,an ostrich
473,0,an ostrich
478,0,an ostrich
482,0,an ostrich
494,0,an ostrich
516,0,an ostrich
517,0,an ostrich
521,0,an ostrich
523,0,an ostrich
527,0,an ostrich
532,0,an ostrich
548,0,an ostrich
549,0,an ostrich
584,0,an ostrich
587,0,an ostrich
589,0,an ostrich
590,0,an ostrich
600,0,an ostrich
610,0,an ostrich
618,0,an ostrich
625,0,an ostrich
631,0,an ostrich
637,0,an ostrich
645,0,an ostrich
655,0,an ostrich
659,0,an ostrich
660,0,an ostrich
663,0,an ostrich
665,0,an ostrich
666,0,an ostrich
672,0,an ostrich
692,0,an ostrich
697,0,an ostrich
718,0,an ostrich
730,0,an ostrich
749,0,an ostrich
757,0,an ostrich
796,0,an ostrich
822,0,an ostrich
829,0,an ostrich
846,0,an ostrich
864,0,an ostrich
877,0,an ostrich
885,0,an ostrich
893,0,an ostrich
5,0,a whale
26,0,a whale
42,0,a whale
44,0,a whale
59,0,a whale
63,0,a whale
65,0,a whale
75,0,a whale
93,0,a whale
95,0,a whale
116,0,a whale
120,0,a whale
121,0,a whale
135,0,a whale
140,0,a whale
158,0,a whale
166,0,a whale
187,0,a whale
208,0,a whale
225,0,a whale
228,0,a whale
313,0,a whale
315,0,a whale
323,0,a whale
325,0,a whale
332,0,a whale
334,0,a whale
339,0,a whale
354,0,a whale
356,0,a whale
357,0,a whale
361,0,a whale
378,0,a whale
383,0,a whale
385,0,a whale
387,0,a whale
394,0,a whale
407,0,a whale
416,0,a whale
417,0,a whale
424,0,a whale
425,0,a whale
431,0,a whale
432,0,a whale
434,0,a whale
455,0,a whale
462,0,a whale
464,0,a whale
465,0,a whale
466,0,a whale
472,0,a whale
481,0,a whale
515,0,a whale
528,0,a whale
529,0,a whale
531,0,a whale
537,0,a whale
538,0,a whale
543,0,a whale
546,0,a whale
565,0,a whale
566,0,a whale
586,0,a whale
606,0,a whale
612,0,a whale
614,0,a whale
616,0,a whale
634,0,a whale
646,0,a whale
668,0,a whale
669,0,a whale
683,0,a whale
684,0,a whale
715,0,a whale
720,0,a whale
746,0,a whale
752,0,a whale
759,0,a whale
762,0,a whale
764,0,a whale
770,0,a whale
779,0,a whale
783,0,a whale
790,0,a whale
797,0,a whale
803,0,a whale
809,0,a whale
820,0,a whale
825,0,a whale
862,0,a whale
866,0,a whale
875,0,a whale
884,0,a whale
887,0,a whale
6,1,a chicken
13,0,a chicken
27,0,a chicken
31,1,a chicken
33,1,a chicken
50,0,a chicken
86,0,a chicken
89,1,a chicken
90,1,a chicken
106,0,a chicken
109,0,a chicken
111,0,a chicken
113,0,a chicken
122,1,a chicken
132,0,a chicken
150,1,a chicken
157,0,a chicken
170,0,a chicken
184,1,a chicken
204,0,a chicken
207,0,a chicken
209,0,a chicken
210,0,a chicken
226,0,a chicken
239,0,a chicken
240,0,a chicken
241,0,a chicken
255,1,a chicken
257,0,a chicken
263,0,a chicken
283,0,a chicken
291,0,a chicken
293,1,a chicken
298,0,a chicken
304,1,a chicken
316,1,a chicken
335,1,a chicken
346,0,a chicken
352,0,a chicken
373,1,a chicken
379,0,a chicken
382,0,a chicken
406,0,a chicken
408,1,a chicken
433,0,a chicken
446,1,a chicken
449,1,a chicken
451,0,a chicken
457,0,a chicken
459,0,a chicken
468,1,a chicken
485,0,a chicken
499,0,a chicken
506,1,a chicken
510,1,a chicken
514,0,a chicken
518,0,a chicken
533,0,a chicken
551,0,a chicken
562,0,a chicken
567,0,a chicken
569,0,a chicken
577,1,a chicken
592,1,a chicken
593,0,a chicken
603,0,a chicken
627,0,a chicken
630,0,a chicken
653,0,a chicken
662,0,a chicken
670,0,a chicken
675,0,a chicken
688,1,a chicken
707,0,a chicken
732,1,a chicken
743,0,a chicken
744,0,a chicken
747,1,a chicken
748,1,a chicken
775,0,a chicken
785,0,a chicken
787,0,a chicken
792,1,a chicken
793,0,a chicken
810,1,a chicken
843,0,a chicken
844,0,a chicken
858,1,a chicken
863,0,a chicken
879,1,a chicken
21,0,a finch
25,0,a finch
78,0,a finch
83,0,a finch
87,1,a finch
91,0,a finch
101,0,a finch
110,0,a finch
114,1,a finch
124,0,a finch
144,0,a finch
145,2,a finch
156,0,a finch
164,0,a finch
165,0,a finch
171,0,a finch
173,0,a finch
175,0,a finch
176,2,a finch
182,0,a finch
183,0,a finch
193,0,a finch
201,2,a finch
220,0,a finch
231,2,a finch
233,0,a finch
246,0,a finch
249,0,a finch
266,0,a finch
268,0,a finch
275,0,a finch
276,0,a finch
288,0,a finch
289,2,a finch
294,1,a finch
295,0,a finch
302,0,a finch
305,0,a finch
326,1,a finch
328,0,a finch
344,0,a finch
359,0,a finch
365,0,a finch
380,0,a finch
392,0,a finch
401,0,a finch
413,0,a finch
421,1,a finch
435,0,a finch
442,0,a finch
447,0,a finch
448,0,a finch
452,0,a finch
453,0,a finch
461,0,a finch
486,0,a finch
490,2,a finch
495,0,a finch
501,2,a finch
502,0,a finch
507,1,a finch
539,0,a finch
553,0,a finch
556,2,a finch
576,1,a finch
579,0,a finch
582,0,a finch
598,0,a finch
599,2,a finch
622,0,a finch
624,0,a finch
640,0,a finch
642,0,a finch
644,0,a finch
649,0,a finch
650,0,a finch
658,0,a finch
671,0,a finch
674,0,a finch
677,0,a finch
678,1,a finch
690,0,a finch
694,2,a finch
712,0,a finch
717,0,a finch
722,0,a finch
724,1,a finch
756,0,a finch
761,0,a finch
769,0,a finch
772,0,a finch
774,0,a finch
800,0,a finch
818,0,a finch
831,1,a finch
855,2,a finch
871,0,a finch
874,0,a finch
880,1,a finch
892,2,a finch
24,0,a dolphin
30,0,a dolphin
36,0,a dolphin
40,0,a dolphin
43,0,a dolphin
69,0,a dolphin
76,0,a dolphin
77,0,a dolphin
79,1,a dolphin
81,0,a dolphin
96,0,a dolphin
98,0,a dolphin
119,0,a dolphin
136,0,a dolphin
142,0,a dolphin
146,0,a dolphin
147,0,a dolphin
149,0,a dolphin
154,0,a dolphin
162,0,a dolphin
202,1,a dolphin
214,0,a dolphin
221,0,a dolphin
222,0,a dolphin
229,0,a dolphin
237,0,a dolphin
238,0,a dolphin
256,0,a dolphin
258,0,a dolphin
264,1,a dolphin
299,0,a dolphin
312,0,a dolphin
329,0,a dolphin
337,0,a dolphin
341,1,a dolphin
353,0,a dolphin
390,0,a dolphin
398,0,a dolphin
411,0,a dolphin
469,1,a dolphin
477,0,a dolphin
479,1,a dolphin
498,0,a dolphin
500,0,a dolphin
504,0,a dolphin
509,0,a dolphin
511,0,a dolphin
519,0,a dolphin
525,0,a dolphin
544,0,a dolphin
558,0,a dolphin
574,0,a dolphin
578,1,a dolphin
580,0,a dolphin
595,0,a dolphin
597,0,a dolphin
605,0,a dolphin
619,0,a dolphin
623,0,a dolphin
632,1,a dolphin
647,0,a dolphin
652,1,a dolphin
673,0,a dolphin
693,0,a dolphin
710,0,a dolphin
733,0,a dolphin
742,0,a dolphin
758,1,a dolphin
765,0,a dolphin
766,1,a dolphin
794,0,a dolphin
799,0,a dolphin
804,0,a dolphin
807,0,a dolphin
811,0,a dolphin
821,0,a dolphin
841,0,a dolphin
859,0,a dolphin
894,0,a dolphin
896,0,a dolphin
