ID,Table,Concept
179,1,a penguin
188,1,a penguin
194,1,a penguin
199,1,a penguin
200,1,a penguin
203,0,a penguin
244,1,a penguin
252,1,a penguin
262,0,a penguin
278,1,a penguin
281,1,a penguin
282,1,a penguin
284,1,a penguin
297,1,a penguin
314,1,a penguin
320,1,a penguin
330,1,a penguin
351,1,a penguin
355,1,a penguin
358,1,a penguin
362,1,a penguin
363,1,a penguin
371,1,a penguin
397,1,a penguin
404,1,a penguin
410,1,a penguin
426,1,a penguin
505,1,a penguin
540,1,a penguin
550,1,a penguin
554,1,a penguin
561,1,a penguin
563,1,a penguin
583,1,a penguin
585,1,a penguin
588,1,a penguin
601,1,a penguin
602,1,a penguin
608,1,a penguin
621,1,a penguin
628,1,a penguin
641,1,a penguin
648,1,a penguin
657,1,a penguin
661,1,a penguin
686,1,a penguin
687,1,a penguin
691,0,a penguin
701,1,a penguin
703,1,a penguin
729,1,a penguin
736,0,a penguin
753,1,a penguin
755,1,a penguin
767,1,a penguin
778,1,a penguin
791,1,a penguin
802,1,a penguin
814,1,a penguin
823,1,a penguin
828,1,a penguin
833,1,a penguin
835,1,a penguin
836,1,a penguin
849,1,a penguin
853,1,a penguin
854,0,a penguin
857,1,a penguin
865,1,a penguin
867,1,a penguin
876,1,a penguin
881,1,a penguin
898,1,a penguin
21,1,a finch
25,1,a finch
51,0,a finch
78,1,a finch
83,1,a finch
87,0,a finch
91,0,a finch
101,0,a finch
110,1,a finch
114,1,a finch
124,1,a finch
144,0,a finch
145,0,a finch
156,1,a finch
164,1,a finch
165,1,a finch
171,0,a finch
173,1,a finch
175,1,a finch
176,1,a finch
182,0,a finch
183,1,a finch
193,0,a finch
201,0,a finch
215,1,a finch
220,1,a finch
231,1,a finch
233,1,a finch
246,0,a finch
249,0,a finch
268,1,a finch
275,1,a finch
276,1,a finch
288,1,a finch
289,0,a finch
294,1,a finch
295,0,a finch
302,1,a finch
305,1,a finch
309,1,a finch
326,0,a finch
328,1,a finch
344,0,a finch
359,1,a finch
365,1,a finch
380,1,a finch
392,1,a finch
395,1,a finch
401,1,a finch
413,0,a finch
421,0,a finch
435,0,a finch
447,1,a finch
448,0,a finch
452,0,a finch
453,1,a finch
461,0,a finch
486,1,a finch
490,1,a finch
495,0,a finch
501,0,a finch
502,1,a finch
507,0,a finch
539,1,a finch
553,1,a finch
556,1,a finch
576,1,a finch
579,1,a finch
582,1,a finch
598,0,a finch
599,1,a finch
622,1,a finch
624,0,a finch
640,1,a finch
642,0,a finch
644,0,a finch
649,1,a finch
650,1,a finch
654,0,a finch
658,1,a finch
671,1,a finch
674,0,a finch
677,0,a finch
678,1,a finch
690,1,a finch
694,0,a finch
712,1,a finch
717,0,a finch
722,1,a finch
724,1,a finch
756,1,a finch
761,1,a finch
769,1,a finch
772,1,a finch
774,1,a finch
800,1,a finch
805,1,a finch
818,1,a finch
831,1,a finch
855,0,a finch
