Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
Barack Obama,6,1.0,23,36,Simplicity,1,0.16,-322.8379592102788,1,1.0
Barack Obama,7,1.0,23,36,Simplicity,1,0.16,-322.8379592102788,1,1.0
Barack Obama,8,1.0,23,36,Simplicity,1,0.16,-322.8379592102788,1,1.0
Barack Obama,9,1.0,23,36,Simplicity,1,0.16,-322.8379592102788,1,1.0
Abraham Lincoln,1,15.423728813559322,59,36,Simplicity,11,0.16,-1007.3405061065491,1,0.1933352484918127
Abraham Lincoln,2,7.491525423728813,59,36,Simplicity,7,0.16,-928.9160822821735,1,0.44211433496121805
Abraham Lincoln,3,3.0,59,36,Simplicity,3,0.16,-842.2743733920446,1,0.783970123527722
Abraham Lincoln,4,2.0,59,36,Simplicity,2,0.16,-806.2452830607076,1,0.9666762424590636
Abraham Lincoln,5,1.0,59,36,Simplicity,1,0.16,-788.1401571491294,1,1.0
Abraham Lincoln,6,1.0,59,36,Simplicity,1,0.16,-788.1401571491294,1,1.0
Abraham Lincoln,7,1.0,59,36,Simplicity,1,0.16,-788.1401571491294,1,1.0
Abraham Lincoln,8,1.0,59,36,Simplicity,1,0.16,-788.1401571491294,1,1.0
Abraham Lincoln,9,1.0,59,36,Simplicity,1,0.16,-788.1401571491294,1,1.0
Richard Nixon,1,4.0,39,36,Simplicity,4,0.16,-589.1527934771926,1,0.5502958579881657
Richard Nixon,2,3.0,39,36,Simplicity,3,0.16,-556.07500851593,1,0.7712031558185405
Richard Nixon,3,2.0,39,36,Simplicity,2,0.16,-539.6578095662079,1,0.8159105851413544
Richard Nixon,4,2.0,39,36,Simplicity,2,0.16,-539.6578095662079,1,0.8159105851413544
Richard Nixon,5,2.0,39,36,Simplicity,2,0.16,-534.5291277641744,1,0.9500328731097962
Richard Nixon,6,1.0,39,36,Simplicity,1,0.16,-524.2981456749293,1,1.0
Richard Nixon,7,1.0,39,36,Simplicity,1,0.16,-524.2981456749293,1,1.0
Richard Nixon,8,1.0,39,36,Simplicity,1,0.16,-524.2981456749293,1,1.0
Richard Nixon,9,1.0,39,36,Simplicity,1,0.16,-524.2981456749293,1,1.0
a salmon,1,2.0,15,36,Simplicity,2,0.16,-241.47903743098755,1,0.6800000000000002
a salmon,2,2.0,15,36,Simplicity,2,0.16,-241.47903743098755,1,0.6800000000000002
a salmon,3,2.0,15,36,Simplicity,2,0.16,-243.2270000341133,1,0.6088888888888888
a salmon,4,2.0,15,36,Simplicity,2,0.16,-241.47903743098755,1,0.6800000000000002
a salmon,5,2.0,15,36,Simplicity,2,0.16,-241.47903743098755,1,0.6800000000000002
a salmon,6,2.0,15,36,Simplicity,2,0.16,-241.47903743098755,1,0.6800000000000002
a salmon,7,2.0,15,36,Simplicity,2,0.16,-241.47903743098755,1,0.6800000000000002
a salmon,8,2.0,15,36,Simplicity,2,0.16,-245.49037137203442,1,0.768888888888889
a salmon,9,2.0,15,36,Simplicity,2,0.16,-241.47903743098755,1,0.6800000000000002
an eagle,1,2.0,25,36,Simplicity,2,0.16,-533.6452851809778,1,0.9232
an eagle,2,1.0,25,36,Simplicity,1,0.16,-530.7926353558322,1,1.0
an eagle,3,1.0,25,36,Simplicity,1,0.16,-530.7926353558322,1,1.0
an eagle,4,1.0,25,36,Simplicity,1,0.16,-530.7926353558322,1,1.0
an eagle,5,1.0,25,36,Simplicity,1,0.16,-530.7926353558322,1,1.0
an eagle,6,2.0,25,36,Simplicity,2,0.16,-533.6452851809778,1,0.9232
an eagle,7,1.0,25,36,Simplicity,1,0.16,-530.7926353558322,1,1.0
an eagle,8,1.0,25,36,Simplicity,1,0.16,-530.7926353558322,1,1.0
an eagle,9,1.0,25,36,Simplicity,1,0.16,-530.7926353558322,1,1.0
a seal,1,3.9230769230769234,13,36,Simplicity,3,0.16,-274.88941552356647,1,0.7278106508875739
a seal,2,2.0,13,36,Simplicity,2,0.16,-267.1966045491071,1,0.8579881656804735
a seal,3,3.9230769230769234,13,36,Simplicity,3,0.16,-268.2497421193342,1,0.727810650887574
a seal,4,2.0,13,36,Simplicity,2,0.16,-267.1966045491071,1,0.8579881656804735
a seal,5,2.0,13,36,Simplicity,2,0.16,-267.1966045491071,1,0.8579881656804735
a seal,6,1.0,13,36,Simplicity,1,0.16,-267.03935310632664,1,1.0
a seal,7,1.0,13,36,Simplicity,1,0.16,-267.03935310632664,1,1.0
a seal,8,2.0,13,36,Simplicity,2,0.16,-267.1966045491071,1,0.8579881656804735
a seal,9,1.0,13,36,Simplicity,1,0.16,-267.03935310632664,1,1.0
an ostrich,1,6.240384615384615,26,36,Simplicity,6,0.16,-563.4267785963165,1,0.2692307692307693
an ostrich,2,4.0,26,36,Simplicity,4,0.16,-545.4367561328822,1,0.30177514792899407
an ostrich,3,4.0,26,36,Simplicity,4,0.16,-542.665478814648,1,0.34023668639053256
an ostrich,4,3.0,26,36,Simplicity,3,0.16,-537.3418934491685,1,0.39349112426035504
an ostrich,5,3.0,26,36,Simplicity,3,0.16,-530.8103483086562,1,0.3816568047337278
an ostrich,6,3.0,26,36,Simplicity,3,0.16,-528.7779565711521,1,0.41124260355029585
an ostrich,7,3.0,26,36,Simplicity,3,0.16,-529.1679487518885,1,0.423076923076923
an ostrich,8,3.0,26,36,Simplicity,3,0.16,-527.2477865837611,1,0.588757396449704
an ostrich,9,2.0,26,36,Simplicity,2,0.16,-505.9188908029154,1,0.7396449704142012
a whale,1,3.0,13,36,Simplicity,3,0.16,-252.90103778668188,1,0.40828402366863903
a whale,2,2.0,13,36,Simplicity,2,0.16,-246.98809771997202,1,0.6449704142011835
a whale,3,2.0,13,36,Simplicity,2,0.16,-246.98809771997202,1,0.6449704142011835
a whale,4,2.0,13,36,Simplicity,2,0.16,-249.8174441314321,1,0.5266272189349113
a whale,5,2.0,13,36,Simplicity,2,0.16,-247.18255300297372,1,0.5029585798816568
a whale,6,2.0,13,36,Simplicity,2,0.16,-247.18255300297372,1,0.5029585798816568
a whale,7,2.0,13,36,Simplicity,2,0.16,-247.51612437245757,1,0.5029585798816568
a whale,8,2.0,13,36,Simplicity,2,0.16,-247.51612437245757,1,0.5029585798816568
a whale,9,2.0,13,36,Simplicity,2,0.16,-247.51612437245757,1,0.5029585798816568
a chicken,1,3.4166666666666665,6,36,Simplicity,3,0.16,-145.52912246557383,1,0.3888888888888889
a chicken,2,4.833333333333333,6,36,Simplicity,4,0.16,-145.4107119122015,1,0.2777777777777778
a chicken,3,3.4166666666666665,6,36,Simplicity,3,0.16,-144.90743424899603,1,0.3888888888888889
a chicken,4,2.0,6,36,Simplicity,2,0.16,-142.24458741610616,1,0.5555555555555556
a chicken,5,2.0,6,36,Simplicity,2,0.16,-142.24458741610616,1,0.5555555555555556
a chicken,6,2.0,6,36,Simplicity,2,0.16,-142.24458741610616,1,0.5555555555555556
a chicken,7,2.0,6,36,Simplicity,2,0.16,-142.24458741610616,1,0.5555555555555556
a chicken,8,2.0,6,36,Simplicity,2,0.16,-142.24458741610616,1,0.5555555555555556
a chicken,9,2.0,6,36,Simplicity,2,0.16,-142.24458741610616,1,0.5555555555555556
a penguin,1,6.596837944664032,23,36,Simplicity,6,0.16,-459.7321415419348,1,0.22495274102079393
a penguin,2,5.478260869565218,23,36,Simplicity,5,0.16,-444.9048868911164,1,0.31568998109640833
a penguin,3,5.478260869565218,23,36,Simplicity,5,0.16,-439.28637562623385,1,0.3421550094517959
a penguin,4,6.391304347826087,23,36,Simplicity,5,0.16,-433.41382256348595,1,0.4215500945179585
a penguin,5,4.217391304347826,23,36,Simplicity,4,0.16,-419.73321007226605,1,0.4744801512287335
a penguin,6,4.217391304347826,23,36,Simplicity,4,0.16,-419.73321007226605,1,0.4744801512287335
a penguin,7,4.478260869565218,23,36,Simplicity,4,0.16,-421.593730207443,1,0.5727788279773156
a penguin,8,4.956521739130435,23,36,Simplicity,4,0.16,-420.73824844619935,1,0.6332703213610588
a penguin,9,3.4782608695652173,23,36,Simplicity,3,0.16,-407.9875499316774,1,0.7655954631379962
a robin,1,4.48,25,36,Simplicity,4,0.16,-492.8326550425527,1,0.42400000000000004
a robin,2,3.0,25,36,Simplicity,3,0.16,-488.61834282371655,1,0.5136000000000001
a robin,3,2.0,25,36,Simplicity,2,0.16,-488.03632975605615,1,0.5968
a robin,4,2.0,25,36,Simplicity,2,0.16,-485.06812605303696,1,0.6352
a robin,5,2.0,25,36,Simplicity,2,0.16,-480.3590951456734,1,0.7311999999999999
a robin,6,2.0,25,36,Simplicity,2,0.16,-475.23077785149064,1,0.8528
a robin,7,1.0,25,36,Simplicity,1,0.16,-460.93356726760385,1,1.0
a robin,8,1.0,25,36,Simplicity,1,0.16,-460.93356726760385,1,1.0
a robin,9,1.0,25,36,Simplicity,1,0.16,-460.93356726760385,1,1.0
a finch,1,3.4705882352941178,17,36,Simplicity,3,0.16,-340.177815780699,1,0.6955017301038062
a finch,2,2.0,17,36,Simplicity,2,0.16,-335.801307098285,1,0.7923875432525951
a finch,3,2.0,17,36,Simplicity,2,0.16,-336.44555611135803,1,0.8892733564013842
a finch,4,1.0,17,36,Simplicity,1,0.16,-329.48357235754287,1,1.0
a finch,5,1.0,17,36,Simplicity,1,0.16,-329.48357235754287,1,1.0
a finch,6,1.0,17,36,Simplicity,1,0.16,-329.48357235754287,1,1.0
a finch,7,1.0,17,36,Simplicity,1,0.16,-329.48357235754287,1,1.0
a finch,8,1.0,17,36,Simplicity,1,0.16,-329.48357235754287,1,1.0
a finch,9,1.0,17,36,Simplicity,1,0.16,-329.48357235754287,1,1.0
a dolphin,1,2.0,12,36,Simplicity,2,0.16,-221.22503224396579,1,0.625
a dolphin,2,2.0,12,36,Simplicity,2,0.16,-217.941403300056,1,0.7222222222222223
a dolphin,3,1.0,12,36,Simplicity,1,0.16,-208.96974416298596,1,1.0
a dolphin,4,1.0,12,36,Simplicity,1,0.16,-208.96974416298596,1,1.0
a dolphin,5,1.0,12,36,Simplicity,1,0.16,-208.96974416298596,1,1.0
a dolphin,6,1.0,12,36,Simplicity,1,0.16,-208.96974416298596,1,1.0
a dolphin,7,1.0,12,36,Simplicity,1,0.16,-208.96974416298596,1,1.0
a dolphin,8,1.0,12,36,Simplicity,1,0.16,-208.96974416298596,1,1.0
a dolphin,9,1.0,12,36,Simplicity,1,0.16,-208.96974416298596,1,1.0
