ID,Table,Concept
443,1,an eagle
471,1,an eagle
476,0,an eagle
480,0,an eagle
488,0,an eagle
503,1,an eagle
508,1,an eagle
513,0,an eagle
520,1,an eagle
522,0,an eagle
555,0,an eagle
559,0,an eagle
560,1,an eagle
572,0,an eagle
591,1,an eagle
594,1,an eagle
613,0,an eagle
620,0,an eagle
626,1,an eagle
676,1,an eagle
709,0,an eagle
719,0,an eagle
725,0,an eagle
738,0,an eagle
740,0,an eagle
771,0,an eagle
776,1,an eagle
806,1,an eagle
808,1,an eagle
813,1,an eagle
824,1,an eagle
838,1,an eagle
847,0,an eagle
851,1,an eagle
852,1,an eagle
868,0,an eagle
870,1,an eagle
872,0,an eagle
878,1,an eagle
2,3,a seal
8,2,a seal
11,0,a seal
17,1,a seal
49,2,a seal
54,2,a seal
67,3,a seal
70,2,a seal
74,2,a seal
82,0,a seal
84,2,a seal
85,0,a seal
88,1,a seal
99,2,a seal
104,2,a seal
107,2,a seal
153,0,a seal
159,2,a seal
161,1,a seal
174,0,a seal
192,2,a seal
195,1,a seal
216,3,a seal
219,2,a seal
243,2,a seal
245,2,a seal
247,0,a seal
250,0,a seal
253,2,a seal
271,2,a seal
285,3,a seal
301,1,a seal
317,2,a seal
318,2,a seal
338,2,a seal
345,1,a seal
366,2,a seal
375,2,a seal
381,0,a seal
399,2,a seal
436,2,a seal
439,2,a seal
444,2,a seal
454,2,a seal
463,3,a seal
475,2,a seal
484,2,a seal
492,2,a seal
542,3,a seal
552,3,a seal
573,2,a seal
581,2,a seal
607,1,a seal
609,2,a seal
611,1,a seal
615,0,a seal
635,2,a seal
639,3,a seal
679,3,a seal
681,2,a seal
713,2,a seal
721,3,a seal
726,1,a seal
737,0,a seal
739,2,a seal
741,0,a seal
768,0,a seal
773,2,a seal
777,0,a seal
781,2,a seal
784,2,a seal
816,1,a seal
817,1,a seal
827,2,a seal
839,0,a seal
845,0,a seal
848,3,a seal
856,1,a seal
861,1,a seal
883,1,a seal
889,2,a seal
897,2,a seal
3,0,an ostrich
9,0,an ostrich
15,1,an ostrich
32,1,an ostrich
35,0,an ostrich
45,0,an ostrich
71,0,an ostrich
73,0,an ostrich
92,0,an ostrich
112,1,an ostrich
115,0,an ostrich
127,0,an ostrich
137,0,an ostrich
155,0,an ostrich
172,0,an ostrich
181,0,an ostrich
186,1,an ostrich
196,0,an ostrich
234,1,an ostrich
269,0,an ostrich
287,0,an ostrich
290,0,an ostrich
296,0,an ostrich
300,0,an ostrich
303,0,an ostrich
307,0,an ostrich
364,0,an ostrich
367,0,an ostrich
368,0,an ostrich
386,0,an ostrich
388,0,an ostrich
391,0,an ostrich
400,0,an ostrich
409,0,an ostrich
415,0,an ostrich
418,1,an ostrich
422,1,an ostrich
427,1,an ostrich
437,0,an ostrich
450,0,an ostrich
473,0,an ostrich
478,0,an ostrich
482,0,an ostrich
494,0,an ostrich
516,0,an ostrich
517,0,an ostrich
521,0,an ostrich
523,0,an ostrich
527,0,an ostrich
532,0,an ostrich
548,1,an ostrich
549,1,an ostrich
584,1,an ostrich
587,0,an ostrich
589,0,an ostrich
590,1,an ostrich
600,0,an ostrich
610,0,an ostrich
618,1,an ostrich
625,0,an ostrich
631,0,an ostrich
637,0,an ostrich
645,1,an ostrich
655,0,an ostrich
659,0,an ostrich
660,0,an ostrich
663,0,an ostrich
665,0,an ostrich
666,0,an ostrich
667,1,an ostrich
672,0,an ostrich
692,0,an ostrich
696,0,an ostrich
718,0,an ostrich
727,1,an ostrich
730,0,an ostrich
749,0,an ostrich
754,1,an ostrich
757,0,an ostrich
796,0,an ostrich
822,0,an ostrich
829,1,an ostrich
832,0,an ostrich
834,1,an ostrich
846,0,an ostrich
864,0,an ostrich
877,0,an ostrich
885,0,an ostrich
893,0,an ostrich
5,0,a whale
26,0,a whale
42,1,a whale
44,0,a whale
59,0,a whale
63,1,a whale
65,1,a whale
75,1,a whale
93,0,a whale
95,0,a whale
116,0,a whale
120,1,a whale
121,0,a whale
135,1,a whale
140,0,a whale
158,0,a whale
166,0,a whale
187,1,a whale
208,0,a whale
225,1,a whale
228,0,a whale
313,1,a whale
315,1,a whale
323,1,a whale
325,0,a whale
332,0,a whale
334,1,a whale
339,1,a whale
354,0,a whale
356,1,a whale
357,1,a whale
361,1,a whale
378,0,a whale
385,1,a whale
387,1,a whale
393,1,a whale
394,1,a whale
416,1,a whale
417,0,a whale
424,1,a whale
425,0,a whale
431,0,a whale
432,1,a whale
434,1,a whale
455,0,a whale
462,1,a whale
464,1,a whale
465,1,a whale
466,0,a whale
472,1,a whale
481,1,a whale
515,0,a whale
528,0,a whale
529,0,a whale
531,1,a whale
537,0,a whale
538,0,a whale
543,1,a whale
546,0,a whale
565,0,a whale
566,0,a whale
571,0,a whale
586,1,a whale
606,0,a whale
612,1,a whale
614,1,a whale
616,1,a whale
634,1,a whale
646,1,a whale
668,1,a whale
669,0,a whale
683,0,a whale
684,0,a whale
715,1,a whale
720,0,a whale
723,1,a whale
746,0,a whale
759,0,a whale
762,0,a whale
764,1,a whale
770,1,a whale
779,1,a whale
783,1,a whale
790,0,a whale
797,1,a whale
803,1,a whale
809,0,a whale
820,1,a whale
825,1,a whale
862,1,a whale
866,0,a whale
875,1,a whale
884,0,a whale
887,1,a whale
6,0,a chicken
13,0,a chicken
27,0,a chicken
31,0,a chicken
33,0,a chicken
86,0,a chicken
89,0,a chicken
90,0,a chicken
106,0,a chicken
111,0,a chicken
113,0,a chicken
122,0,a chicken
132,0,a chicken
150,0,a chicken
157,0,a chicken
170,0,a chicken
184,0,a chicken
204,0,a chicken
207,0,a chicken
209,0,a chicken
210,0,a chicken
226,0,a chicken
239,0,a chicken
240,0,a chicken
241,0,a chicken
255,0,a chicken
257,0,a chicken
263,0,a chicken
274,0,a chicken
277,0,a chicken
283,0,a chicken
291,0,a chicken
293,0,a chicken
298,0,a chicken
304,0,a chicken
310,0,a chicken
316,0,a chicken
335,0,a chicken
346,0,a chicken
373,0,a chicken
379,0,a chicken
382,0,a chicken
406,0,a chicken
408,0,a chicken
433,0,a chicken
446,0,a chicken
449,0,a chicken
451,0,a chicken
457,0,a chicken
459,0,a chicken
468,0,a chicken
485,0,a chicken
487,0,a chicken
499,0,a chicken
506,0,a chicken
510,0,a chicken
514,0,a chicken
518,0,a chicken
533,0,a chicken
551,0,a chicken
562,0,a chicken
567,0,a chicken
569,0,a chicken
577,0,a chicken
592,0,a chicken
593,0,a chicken
603,0,a chicken
627,0,a chicken
630,0,a chicken
653,0,a chicken
662,0,a chicken
670,0,a chicken
675,0,a chicken
688,0,a chicken
699,0,a chicken
707,0,a chicken
732,0,a chicken
743,0,a chicken
744,0,a chicken
747,0,a chicken
748,0,a chicken
775,0,a chicken
785,0,a chicken
787,0,a chicken
792,0,a chicken
793,0,a chicken
810,0,a chicken
819,0,a chicken
843,0,a chicken
858,0,a chicken
863,0,a chicken
869,0,a chicken
879,0,a chicken
14,2,a penguin
18,1,a penguin
57,1,a penguin
58,1,a penguin
61,1,a penguin
108,2,a penguin
133,2,a penguin
138,2,a penguin
152,1,a penguin
160,2,a penguin
179,0,a penguin
188,0,a penguin
194,2,a penguin
199,1,a penguin
200,2,a penguin
203,0,a penguin
244,2,a penguin
252,1,a penguin
262,0,a penguin
278,0,a penguin
281,1,a penguin
282,2,a penguin
284,0,a penguin
297,1,a penguin
314,2,a penguin
320,1,a penguin
330,1,a penguin
351,1,a penguin
355,0,a penguin
358,0,a penguin
362,2,a penguin
363,1,a penguin
371,0,a penguin
397,0,a penguin
404,1,a penguin
410,0,a penguin
426,0,a penguin
505,1,a penguin
540,1,a penguin
550,1,a penguin
554,1,a penguin
561,0,a penguin
563,0,a penguin
583,1,a penguin
585,1,a penguin
588,2,a penguin
601,1,a penguin
602,1,a penguin
608,1,a penguin
621,2,a penguin
628,2,a penguin
641,2,a penguin
648,0,a penguin
657,1,a penguin
661,2,a penguin
686,1,a penguin
687,1,a penguin
691,1,a penguin
701,1,a penguin
703,2,a penguin
711,0,a penguin
729,0,a penguin
736,1,a penguin
753,0,a penguin
755,1,a penguin
767,2,a penguin
778,2,a penguin
791,2,a penguin
802,1,a penguin
814,0,a penguin
823,2,a penguin
828,1,a penguin
833,2,a penguin
835,2,a penguin
849,1,a penguin
853,0,a penguin
854,2,a penguin
857,0,a penguin
865,0,a penguin
867,0,a penguin
876,2,a penguin
881,1,a penguin
898,2,a penguin
21,1,a finch
25,2,a finch
51,0,a finch
78,1,a finch
83,0,a finch
87,1,a finch
91,0,a finch
101,1,a finch
110,1,a finch
114,1,a finch
124,0,a finch
144,0,a finch
145,0,a finch
156,0,a finch
164,2,a finch
165,2,a finch
171,1,a finch
173,1,a finch
175,1,a finch
176,1,a finch
182,2,a finch
183,0,a finch
193,0,a finch
201,0,a finch
215,0,a finch
220,0,a finch
231,1,a finch
233,0,a finch
246,0,a finch
249,0,a finch
266,1,a finch
268,0,a finch
275,0,a finch
276,2,a finch
288,0,a finch
289,1,a finch
294,0,a finch
295,0,a finch
302,0,a finch
305,0,a finch
309,0,a finch
326,0,a finch
328,0,a finch
344,1,a finch
359,2,a finch
365,1,a finch
380,0,a finch
392,0,a finch
395,1,a finch
401,1,a finch
421,1,a finch
435,1,a finch
442,0,a finch
447,1,a finch
448,2,a finch
452,0,a finch
461,1,a finch
486,2,a finch
490,0,a finch
495,0,a finch
501,1,a finch
502,0,a finch
507,0,a finch
553,1,a finch
556,2,a finch
576,2,a finch
579,2,a finch
582,2,a finch
598,0,a finch
599,0,a finch
622,0,a finch
624,0,a finch
640,0,a finch
642,2,a finch
644,1,a finch
649,1,a finch
650,2,a finch
654,0,a finch
658,1,a finch
671,0,a finch
677,0,a finch
678,0,a finch
690,1,a finch
694,1,a finch
712,1,a finch
717,0,a finch
722,1,a finch
724,1,a finch
756,2,a finch
761,0,a finch
769,0,a finch
772,0,a finch
774,0,a finch
800,0,a finch
805,1,a finch
818,0,a finch
831,1,a finch
855,2,a finch
873,0,a finch
874,0,a finch
