Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
a chicken,7,5.989583333333333,96,36,Simplicity,5,0.16,-1621.1494978229962,1,0.37282986111111105
a chicken,8,5.989583333333333,96,36,Simplicity,5,0.16,-1628.6103501042373,1,0.37196180555555547
a chicken,9,5.989583333333333,96,36,Simplicity,5,0.16,-1628.1888582216366,1,0.3819444444444444
a penguin,1,21.85299247606019,86,36,Simplicity,20,0.16,-1929.8132708020453,1,0.07869118442401299
a penguin,2,19.47065663474692,86,36,Simplicity,17,0.16,-1902.880121780651,1,0.15467820443482963
a penguin,3,21.366005471956225,86,36,Simplicity,12,0.16,-1795.0112731040904,1,0.343428880475933
a penguin,4,10.18857301641587,86,36,Simplicity,8,0.16,-1738.161453255739,1,0.5987020010816658
a penguin,5,4.247093023255814,86,36,Simplicity,4,0.16,-1671.2730042875453,1,0.888318009734992
a penguin,6,2.0,86,36,Simplicity,2,0.16,-1650.2957754293836,1,0.9545700378583017
a penguin,7,2.0,86,36,Simplicity,2,0.16,-1650.2957754293836,1,0.9545700378583017
a penguin,8,2.0,86,36,Simplicity,2,0.16,-1650.2957754293836,1,0.9545700378583017
a penguin,9,2.0,86,36,Simplicity,2,0.16,-1650.2957754293836,1,0.9545700378583017
a robin,1,15.479166666666666,72,36,Simplicity,14,0.16,-1296.5157487800461,1,0.13117283950617284
a robin,2,21.730804968701097,72,36,Simplicity,13,0.16,-1261.8291768740796,1,0.15547839506172836
a robin,3,11.196830578377673,72,36,Simplicity,11,0.16,-1243.7679040418197,1,0.16550925925925924
a robin,4,20.86111111111111,72,36,Simplicity,11,0.16,-1214.9347918399867,1,0.22029320987654316
a robin,5,14.916666666666668,72,36,Simplicity,9,0.16,-1212.394985870722,1,0.2897376543209877
a robin,6,15.88888888888889,72,36,Simplicity,8,0.16,-1160.2897342975484,1,0.3491512345679012
a robin,7,7.972222222222222,72,36,Simplicity,6,0.16,-1167.664042545731,1,0.35493827160493824
a robin,8,5.493055555555555,72,36,Simplicity,5,0.16,-1149.7110909071007,1,0.4070216049382716
a robin,9,4.986111111111111,72,36,Simplicity,4,0.16,-1135.5648342831644,1,0.48688271604938266
a finch,1,18.495,100,36,Simplicity,18,0.16,-1979.8634256498015,1,0.0964
a finch,2,19.98,100,36,Simplicity,18,0.16,-1938.7800857822351,1,0.10980000000000001
a finch,3,15.891,100,36,Simplicity,15,0.16,-1906.5812910628533,1,0.139
a finch,4,34.79,100,36,Simplicity,14,0.16,-1885.5894654986407,1,0.1751999999999999
a finch,5,7.0,100,36,Simplicity,7,0.16,-1865.5686633957675,1,0.23240000000000002
a finch,6,5.0,100,36,Simplicity,5,0.16,-1830.3471814062377,1,0.29040000000000005
a finch,7,5.0,100,36,Simplicity,5,0.16,-1793.360127660256,1,0.3754
a finch,8,5.99,100,36,Simplicity,5,0.16,-1755.590433441897,1,0.4448
a finch,9,3.0,100,36,Simplicity,3,0.16,-1740.2087137630665,1,0.5018
a dolphin,1,14.164634146341463,82,36,Simplicity,14,0.16,-1581.0583992894221,1,0.1186793575252826
a dolphin,2,14.469211080999699,82,36,Simplicity,12,0.16,-1542.9704346192652,1,0.20017846519928614
a dolphin,3,10.58496593646492,82,36,Simplicity,10,0.16,-1514.3064065508902,1,0.284651992861392
a dolphin,4,8.987804878048781,82,36,Simplicity,8,0.16,-1447.2544285207687,1,0.45478881618084477
a dolphin,5,7.252898223426679,82,36,Simplicity,7,0.16,-1402.0072221597252,1,0.637120761451517
a dolphin,6,6.246951219512195,82,36,Simplicity,6,0.16,-1375.7903797985705,1,0.6763831052944674
a dolphin,7,5.987804878048781,82,36,Simplicity,5,0.16,-1360.8979534960451,1,0.7364663890541343
a dolphin,8,4.0,82,36,Simplicity,4,0.16,-1350.6686172015932,1,0.7772159428911363
a dolphin,9,4.0,82,36,Simplicity,4,0.16,-1350.0469043973976,1,0.7772159428911363
Hillary Clinton,1,19.03494623655914,62,36,Simplicity,11,0.16,-1461.734938464754,1,0.6295525494276799
Hillary Clinton,2,19.298387096774192,62,36,Simplicity,7,0.16,-1409.3746238999117,1,0.7892819979188348
Hillary Clinton,3,6.951612903225806,62,36,Simplicity,4,0.16,-1394.7952230479618,1,0.9063475546305934
Hillary Clinton,4,2.0,62,36,Simplicity,2,0.16,-1385.5037475106521,1,0.9682622268470344
Hillary Clinton,5,2.0,62,36,Simplicity,2,0.16,-1385.5037475106521,1,0.9682622268470344
Hillary Clinton,6,2.0,62,36,Simplicity,2,0.16,-1385.5037475106521,1,0.9682622268470344
Hillary Clinton,7,2.0,62,36,Simplicity,2,0.16,-1385.5037475106521,1,0.9682622268470344
Hillary Clinton,8,6.951612903225806,62,36,Simplicity,4,0.16,-1388.481318970935,1,0.9063475546305934
Hillary Clinton,9,2.0,62,36,Simplicity,2,0.16,-1385.5037475106521,1,0.9682622268470344
Donald Trump,1,44.24483880090498,52,36,Simplicity,28,0.16,-1378.0886351043164,1,0.05695266272189353
Donald Trump,2,23.747289781297134,52,36,Simplicity,20,0.16,-1358.4213131389383,1,0.09097633136094672
Donald Trump,3,26.93028846153846,52,36,Simplicity,17,0.16,-1324.7770852525036,1,0.1863905325443786
Donald Trump,4,11.923076923076923,52,36,Simplicity,8,0.16,-1283.6202232014027,1,0.507396449704142
Donald Trump,5,4.490384615384615,52,36,Simplicity,4,0.16,-1254.604144800154,1,0.7877218934911242
Donald Trump,6,5.961538461538462,52,36,Simplicity,4,0.16,-1240.1885526569051,1,0.8542899408284025
Donald Trump,7,3.980769230769231,52,36,Simplicity,3,0.16,-1225.7688233263048,1,0.9252958579881657
Donald Trump,8,6.942307692307692,52,36,Simplicity,4,0.16,-1231.261696218816,1,0.8890532544378699
Donald Trump,9,2.0,52,36,Simplicity,2,0.16,-1225.9103547176153,1,0.9622781065088757
Joe Biden,1,18.746894409937887,46,36,Simplicity,17,0.16,-1113.1301450356698,1,0.1285444234404537
Joe Biden,2,20.98913043478261,46,36,Simplicity,13,0.16,-1074.9816259746108,1,0.2495274102079395
Joe Biden,3,7.956521739130435,46,36,Simplicity,6,0.16,-1039.053637749204,1,0.5387523629489602
Joe Biden,4,6.956521739130435,46,36,Simplicity,5,0.16,-1013.2265440468482,1,0.7258979206049149
Joe Biden,5,3.489130434782609,46,36,Simplicity,3,0.16,-1002.0650588613644,1,0.8761814744801513
Joe Biden,6,2.0,46,36,Simplicity,2,0.16,-999.5957503805523,1,0.9168241965973536
Joe Biden,7,5.956521739130435,46,36,Simplicity,4,0.16,-1002.7061946084148,1,0.8364839319470697
Joe Biden,8,1.0,46,36,Simplicity,1,0.16,-990.5667442321186,1,1.0
Joe Biden,9,3.9782608695652173,46,36,Simplicity,3,0.16,-992.0611137300792,1,0.9158790170132325
Elizabeth Warren,1,14.875,64,36,Simplicity,7,0.16,-1364.5933605548605,1,0.69384765625
Elizabeth Warren,2,4.24609375,64,36,Simplicity,4,0.16,-1342.4137668303993,1,0.85205078125
Elizabeth Warren,3,3.4921875,64,36,Simplicity,3,0.16,-1329.26442725602,1,0.90966796875
Elizabeth Warren,4,5.96875,64,36,Simplicity,4,0.16,-1329.833723142498,1,0.88037109375
Elizabeth Warren,5,2.0,64,36,Simplicity,2,0.16,-1331.7249182043972,1,0.939453125
Elizabeth Warren,6,5.96875,64,36,Simplicity,4,0.16,-1329.635790925699,1,0.88037109375
Elizabeth Warren,7,3.4921875,64,36,Simplicity,3,0.16,-1329.26442725602,1,0.90966796875
Elizabeth Warren,8,3.4921875,64,36,Simplicity,3,0.16,-1329.26442725602,1,0.90966796875
Elizabeth Warren,9,5.96875,64,36,Simplicity,4,0.16,-1329.833723142498,1,0.88037109375
Ronald Reagan,1,119.44444444444444,63,36,Simplicity,23,0.16,-1562.1119698258767,1,0.09901738473167049
Ronald Reagan,2,37.781532684758496,63,36,Simplicity,18,0.16,-1517.7017018666468,1,0.27840765936004025
Ronald Reagan,3,42.492063492063494,63,36,Simplicity,11,0.16,-1443.1808703160418,1,0.6351725875535398
Ronald Reagan,4,3.984126984126984,63,36,Simplicity,3,0.16,-1398.1410894975704,1,0.9380196523053665
Ronald Reagan,5,2.0,63,36,Simplicity,2,0.16,-1393.1383806839692,1,0.9687578735197782
Ronald Reagan,6,2.0,63,36,Simplicity,2,0.16,-1393.4972536830107,1,0.9687578735197782
Ronald Reagan,7,1.0,63,36,Simplicity,1,0.16,-1391.7753109596972,1,1.0
Ronald Reagan,8,2.0,63,36,Simplicity,2,0.16,-1393.1383806839692,1,0.9687578735197782
Ronald Reagan,9,1.0,63,36,Simplicity,1,0.16,-1391.7753109596972,1,1.0
Bernie Sanders,1,13.080985915492958,71,36,Simplicity,10,0.16,-1562.0434678453228,1,0.6714937512398335
Bernie Sanders,2,4.246478873239437,71,36,Simplicity,4,0.16,-1532.8531787354857,1,0.8658996230906566
Bernie Sanders,3,2.0,71,36,Simplicity,2,0.16,-1521.6840400096135,1,0.9452489585399724
Bernie Sanders,4,2.0,71,36,Simplicity,2,0.16,-1521.2164475940895,1,0.9722277325927395
Bernie Sanders,5,1.0,71,36,Simplicity,1,0.16,-1515.6225984390264,1,1.0
Bernie Sanders,6,2.0,71,36,Simplicity,2,0.16,-1521.2164475940895,1,0.9722277325927395
Bernie Sanders,7,1.0,71,36,Simplicity,1,0.16,-1515.6225984390264,1,1.0
Bernie Sanders,8,2.0,71,36,Simplicity,2,0.16,-1518.4029159463057,1,0.9722277325927395
Bernie Sanders,9,2.0,71,36,Simplicity,2,0.16,-1521.3697223383106,1,0.9722277325927395
George W. Bush,1,47.37931034482759,58,36,Simplicity,12,0.16,-1313.7884895232073,1,0.49048751486325814
George W. Bush,2,8.211206896551724,58,36,Simplicity,6,0.16,-1274.678300140672,1,0.7764565992865637
George W. Bush,3,5.9655172413793105,58,36,Simplicity,4,0.16,-1257.3516540724083,1,0.8686087990487515
George W. Bush,4,3.4913793103448274,58,36,Simplicity,3,0.16,-1254.4521292449072,1,0.9007134363852557
George W. Bush,5,3.4913793103448274,58,36,Simplicity,3,0.16,-1254.4521292449072,1,0.9007134363852557
George W. Bush,6,3.4913793103448274,58,36,Simplicity,3,0.16,-1254.4521292449072,1,0.9007134363852557
George W. Bush,7,3.0,58,36,Simplicity,3,0.16,-1256.309219542247,1,0.8697978596908442
George W. Bush,8,3.4913793103448274,58,36,Simplicity,3,0.16,-1254.4521292449072,1,0.9007134363852557
George W. Bush,9,3.4913793103448274,58,36,Simplicity,3,0.16,-1254.4521292449072,1,0.9007134363852557
Barack Obama,1,34.166908563134974,53,36,Simplicity,19,0.16,-1292.143151885986,1,0.16269134923460296
Barack Obama,2,21.169811320754718,53,36,Simplicity,9,0.16,-1214.6438542041635,1,0.5279458882164468
Barack Obama,3,10.924528301886792,53,36,Simplicity,7,0.16,-1193.05575849127,1,0.7251690993236025
Barack Obama,4,3.981132075471698,53,36,Simplicity,3,0.16,-1167.3704798796819,1,0.9266642933428265
Barack Obama,5,6.943396226415095,53,36,Simplicity,4,0.16,-1167.827353283962,1,0.8910644357422569
Barack Obama,6,6.943396226415095,53,36,Simplicity,4,0.16,-1165.990003164839,1,0.8910644357422569
Barack Obama,7,6.943396226415095,53,36,Simplicity,4,0.16,-1165.990003164839,1,0.8910644357422569
Barack Obama,8,6.943396226415095,53,36,Simplicity,4,0.16,-1165.990003164839,1,0.8910644357422569
Barack Obama,9,3.981132075471698,53,36,Simplicity,3,0.16,-1167.3704798796819,1,0.9266642933428265
Abraham Lincoln,1,32.74603174603175,63,36,Simplicity,17,0.16,-1480.4261446973462,1,0.1393298059964726
Abraham Lincoln,2,18.841269841269842,63,36,Simplicity,9,0.16,-1416.1825545370734,1,0.328294280675233
Abraham Lincoln,3,7.968253968253968,63,36,Simplicity,6,0.16,-1416.0137890650797,1,0.33434114386495334
Abraham Lincoln,4,8.952380952380953,63,36,Simplicity,6,0.16,-1413.3588266485972,1,0.32930209120685305
Abraham Lincoln,5,4.0,63,36,Simplicity,4,0.16,-1405.3918140602134,1,0.346434870244394
Abraham Lincoln,6,5.984126984126984,63,36,Simplicity,5,0.16,-1401.2187666995524,1,0.3696145124716553
Abraham Lincoln,7,4.0,63,36,Simplicity,4,0.16,-1395.895346865394,1,0.4290753338372386
Abraham Lincoln,8,4.0,63,36,Simplicity,4,0.16,-1401.8840931286563,1,0.4603174603174603
Abraham Lincoln,9,5.984126984126984,63,36,Simplicity,5,0.16,-1384.5571109010225,1,0.47694633408919124
Richard Nixon,1,31.06832627118644,60,36,Simplicity,16,0.16,-1424.980601820935,1,0.3222222222222222
Richard Nixon,2,6.949999999999999,60,36,Simplicity,4,0.16,-1308.244113132788,1,0.9033333333333334
Richard Nixon,3,2.0,60,36,Simplicity,2,0.16,-1302.2705735356244,1,0.9355555555555555
Richard Nixon,4,1.0,60,36,Simplicity,1,0.16,-1301.0775901123686,1,1.0
Richard Nixon,5,1.0,60,36,Simplicity,1,0.16,-1301.0775901123686,1,1.0
Richard Nixon,6,2.0,60,36,Simplicity,2,0.16,-1303.3209052778802,1,0.9672222222222222
Richard Nixon,7,1.0,60,36,Simplicity,1,0.16,-1301.0775901123686,1,1.0
Richard Nixon,8,1.0,60,36,Simplicity,1,0.16,-1301.0775901123686,1,1.0
Richard Nixon,9,2.0,60,36,Simplicity,2,0.16,-1303.8418483036323,1,0.9672222222222222
