ID,Table,Concept
A2N0E53RVOTC4E,4,Bush
A226X4JQLQ9XSV,0,Bush
AH31QLJ57XC8W,5,Bush
A8ZUM922CBH6S,1,Bush
A10LHOXLUO2WBA,9,Bush
AB66CTVQ90RCV,4,Bush
A2NS7RIEOFZTE5,4,Bush
A14FPZMC9ENX8E,0,Bush
A39GXHWJ23W5F,1,Bush
A3F8I7XQL08HLH,1,Bush
A2Z70GL7HTFFQR,4,Bush
A1QGG767E07WBA,1,Bush
A3MCGKRH5KEZR8,5,Bush
A2DAOYXC6RPHBN,1,Bush
AIUKV0KVALMY6,4,Bush
A1RTLF0OVZI4QT,4,Bush
AVPNAESCK4VFU,1,Bush
A2AO6S9CHHQ9RN,3,Bush
A2AY4ZM3Y9BTYZ,6,Bush
A2RXH2WQVVTAPY,0,Bush
A1RFH0LZHG2C1R,1,Bush
A1U7IFPOFUBEJC,1,Bush
A13OHDWN9XSCIG,5,Bush
A5ZK7EFIUFBQP,4,Bush
AFAQRD1972NYV,1,Bush
A1PR74OHURJNTO,1,Bush
A3U306W3BPP0J6,4,Bush
A2F9V69F6TZIAB,5,Bush
A36GU3OHGLDS8R,3,Bush
A1KJ8KD797U25L,6,Bush
A1GQ2Q1USIMC63,2,Bush
A1198W1SPF1R4,4,Bush
ALAVZHCCZBBVO,10,Bush
A3O4VPJT4GOBMB,3,Bush
A2VFEDAK5C1E1O,11,Bush
ALRRJR0S2I2TA,3,Bush
A2X977GVQ6L90X,0,Bush
A2MV6FX2B8RRSV,4,Bush
A23OR0D1FCUVMM,3,Bush
A15XX0WDRG29E7,12,Bush
A2H707L61Y7ENK,3,Bush
A1KH1O9AZ7S642,4,Bush
A1QHIBHTR4NU6H,2,Bush
A16RH4OU58YEZC,3,Bush
A1JVO7FLPATHUB,3,Bush
A3QUTOJ3J3ZIMV,3,Bush
A2EMTSJS47K8SU,3,Bush
A2I8YALVTOJN49,3,Bush
A2RVDEU138ZF9P,13,Bush
A3CH1Z6J9R38G9,3,Bush
AOTCPS24JM5DQ,0,Bush
A3KC385CZNYEG5,3,Bush
AQOXSP4W3ITSW,1,Bush
A2PWUACCQI97J8,1,Bush
A35IRG8LI9293E,3,Bush
AJZC3FBSU0GE6,1,Bush
A2SOW5RAP67767,0,Bush
AF3ZX7P8W0536,0,Bush
A31QJZZ790LQS7,0,chicken
ABMR2ZDA8OQ3V,6,chicken
AW5O1RK3W60FC,7,chicken
AIWSB4YTN32GF,0,chicken
A2W3A42TRMJ861,4,chicken
A2CWJRAEFZ44HU,8,chicken
ABL3H3O3BI8ZD,0,chicken
A2VZJHT7JO8S6N,0,chicken
A12XVSIL669PVI,3,chicken
A1VAL7L9L79IN0,1,chicken
A1T9VHNIS0BETZ,2,chicken
A2M3FPQF852HW4,4,chicken
A2NWE1P2HMDELQ,1,chicken
A2G5ONLOJVOL2G,3,chicken
AWLFTWDBNDB06,3,chicken
A2SVNXNMD7E7EH,1,chicken
A21RG48A9K95AM,4,chicken
A3AEYHICO97IDU,4,chicken
A3I9FTHSULHPYS,3,chicken
A3JSI5WV5EJ602,3,chicken
A9VK6DKXQWNVB,4,chicken
A38E0LSBY662SJ,2,chicken
A1GIIPCG4JB7R5,3,chicken
A1IEAOCJNSPVRX,4,chicken
A2ZL5GAZK6S0H1,2,chicken
A3UAAA096DXGSP,2,chicken
AFU00NU09CFXE,3,chicken
A1H198MRIM37T1,2,chicken
A2ZTV37NAB39Q3,4,chicken
A72UL3TWRN4I6,3,chicken
A2IP3ZAFYGV8M9,2,chicken
A6GL5GSLCGXFR,1,chicken
A1CW0W7Q2NLDDJ,2,chicken
AJFVK3O1D7SPE,1,chicken
A1ZB2NY0F9QNP0,2,chicken
A379F1RR5E3SVU,3,chicken
A31681CCEVDIH3,2,chicken
AI57RR8OF4MR7,3,chicken
A2ZQCHONMAJZF,4,chicken
A3S0INU046UTYK,2,chicken
A30GPAEVFFIAIW,3,chicken
A2XMFTY9WB05U6,2,chicken
A1F1OZ54G177D8,4,chicken
A2VLTSW6CXIUMR,3,chicken
APEHS2JTA3FZJ,3,chicken
A1SLJKNSNHOJRN,4,chicken
A3AHCT6Q7A3Q23,2,chicken
A21U44IYRVZANO,3,chicken
A1B57MSQ1HI5SV,5,chicken
A2GSLJEIPG3QD9,4,chicken
A1ZI4VU6650Q8B,2,chicken
A35K3YVCX1LVPE,2,chicken
A3K7E8VMPN01DT,1,chicken
A3YODVFPEUQQ8,2,chicken
A2INYPWA2ZWVC2,4,chicken
A2TKHXY755FAM,3,chicken
A2H6MIVLLVQZBL,1,chicken
A3FGT6EU39C6S4,1,chicken
A5B73N9C2HVEG,2,chicken
A25R2OI9L2Q1OW,3,chicken
A38ICX1LQIPIMN,2,chicken
A1QYGPU1NDUMWW,3,chicken
A11YS0T8MV3Q7C,4,chicken
A1UY2W2FL9CWN,4,chicken
A1H5AOHSC6H59,2,chicken
A1S5SPI4NQPGSI,2,chicken
A31DI99CWPTJBK,3,chicken
AHZP05WVFXXCG,3,chicken
A2V0ADROWMC2ZM,2,chicken
A3O0EYFA3CCZ92,1,chicken
A3RLDROGYUMEVZ,1,chicken
A20DBHCEPSXU4S,3,chicken
A3D6VDP1APQF3D,4,chicken
A2Z750U1HCWVEE,4,chicken
A369RF97DE3FAI,1,chicken
AAASQIW3J32OL,2,chicken
A23EWFNNOUS10B,2,chicken
A3D1VTLX623K6I,1,chicken
A2CK0OXMPOR9LE,2,chicken
A39GADIK8RLMVC,3,chicken
A14FPZMC9ENX8E,1,chicken
A2ZLJQWCM8KU36,3,chicken
A2SHH2OMU8GVSD,2,chicken
A19XD2OZXHREZ,4,chicken
A1SZOM6LRRMPOX,1,chicken
A9JPMRRBFO4NL,3,chicken
A1S2ADOW2KF0MG,2,chicken
A1T2VJVO106DJZ,2,chicken
ADAQIHMKC6NVC,4,chicken
A11EL5LWS2L1HX,4,chicken
ALDQRWYZ8KQ9A,2,chicken
A37S96RT1P1IT2,4,chicken
ALV4DAF8DIJ37,3,chicken
AZJKB1D4AFMQY,2,chicken
A2NXHJ905WLGAA,4,chicken
A1ZHW1RDXA6YZB,4,chicken
A24UEG544GM36H,2,chicken
A3C2X1L5PVNNLV,3,chicken
A3G7QV8LQSKE38,2,chicken
AD1ILDUXZHASF,2,chicken
A1CC1ESUM2JWJ2,4,chicken
A3Q76G8HI55CQP,5,chicken
A3P74FP62XNVYI,3,chicken
A1ZTSCPETU3UJW,3,chicken
AKEMS83MHQJQO,1,chicken
A1QRGVE005067Q,4,chicken
AZL871S7SZCNS,4,chicken
A2ILUP6FN8HKKC,1,chicken
AQ6IRR0EOFP8Q,2,chicken
AXYU0X2Y8ZVTW,8,Clinton
A1WBGYZ6Y8NJ9,10,Clinton
A1S6C6EN8MPKC3,6,Clinton
A3R0L8CEVVSAY8,11,Clinton
AG7C4X3WKKBV,9,Clinton
A1LJIMI3IX9HT9,5,Clinton
A1VWP7HOSGKATD,9,Clinton
A193DW31FPG2CA,8,Clinton
A3BNEHTXMZB3VN,7,Clinton
AU34T9OMHN4Z4,12,Clinton
AIUOH9YE27PQ2,13,Clinton
A1QX1RYLCFXZJ9,7,Clinton
AK3H5QRAROFGP,3,Clinton
A6SR4BU227GUH,2,Clinton
A33B85TN97HQ33,3,Clinton
A2O5OJXCUFQ3FV,3,Clinton
A37Q4O126A4RNA,3,Clinton
A1GZNVVE3PMM7Y,5,Clinton
A1N53V41FMCR7Q,3,Clinton
A1G2CL1HOKO8J,14,Clinton
A2QPMJ4GADLUW2,3,Clinton
A2RYP5HCVKX4A6,2,Clinton
AX5YKKRJ8IMN4,2,Clinton
A198MSVO1VTAT5,2,Clinton
AGFWV1U4CJXP5,2,Clinton
A3TI6XISG3CKJF,2,Clinton
A35J1SKAW9FTJX,1,Clinton
ANNVWKERLZG9A,2,Clinton
A1LOUZD99NZCT2,2,Clinton
A1WRD2K9USCOAV,2,Clinton
A2389DERMNF3ZB,2,Clinton
AM1FGSRX2V0W7,2,Clinton
A33921T4I2XIRS,2,Clinton
A39GADIK8RLMVC,0,Clinton
A2PVFV80EBDB63,3,Clinton
A2L5RS0Z20PK2D,2,Clinton
A2YBZFSUD5OP7W,2,Clinton
A2EI075XZT9Y2S,2,Clinton
A19DZAFFZEU6GN,3,Clinton
A2XHD64QUKA5Z6,2,Clinton
A2ZD06QDBVKF59,2,Clinton
A2GQGYKPLKQGSZ,2,Clinton
A25L985XCNESXE,0,Clinton
A18GLXN59JTX9F,2,Clinton
A10UTQVAKYZJX8,2,Clinton
A11EL5LWS2L1HX,15,Clinton
A3B9FCB3FLTREE,4,Clinton
A1BH6H9WRK49I,2,Clinton
A1MN2PWAV10VAB,2,Clinton
A29SMGPDP7K9NU,2,Clinton
A22DF0EWILGRLV,2,Clinton
A1ZDR2UN7M92LI,2,Clinton
A38DHLB88V8DL8,3,Clinton
A55T16DTWY2WC,2,Clinton
A2WR1TO58SBLWI,2,Clinton
A13FUEPWBCLBUY,2,Clinton
A3E4TBBYCJYZQD,2,Clinton
A3VHDQR8A9JJ4F,2,Clinton
A2LVCS009DMEAT,2,Clinton
A3VRDQJNM1IC0E,6,Clinton
ATZSD4TTNDO5V,2,Clinton
A52FUUEDGSZT9,3,Clinton
A1R1F51OC1NGAG,2,Clinton
A2YTO4EY3MNYAJ,3,Clinton
ABL3H3O3BI8ZD,1,Clinton
A1UBV2NP7OVDVV,2,Clinton
A2NOA2YRKVTIBQ,2,Clinton
A1IS0218RVG60K,3,Clinton
AAIX34EBHHA8D,1,Clinton
A3RLDROGYUMEVZ,1,Clinton
A3D70ANCSMGX5F,2,Clinton
A2UTDZAZV1DF0N,2,Clinton
A1ROEDVMTO9Y3X,2,Clinton
A2QK6732PFPM2U,2,Clinton
A3822BB341LIB2,2,Clinton
A3M1PLQTQIALZV,3,Clinton
AZOLOOMYRN1K0,6,Clinton
A16G6PPH1INQL8,2,Clinton
A397HP5TSIF2LO,2,Clinton
AKVDY8OXNMQED,2,Clinton
AENJ7GDYBENYX,3,Clinton
ANVXAMUEBGV8N,2,Clinton
A2RRDATXKQ8HHC,2,Clinton
AVK1TZJ6OT9HY,4,Clinton
A5T9IFDZ3W4T6,2,Clinton
A1KWIJXTC47YWE,3,Clinton
A2T1LNI80EPOQR,2,Clinton
A2ZQCHONMAJZF,2,Clinton
A3CUQS1UJ49MZB,2,Clinton
A382OV019QLW6H,3,Clinton
A1FH1O46FOKOVA,6,Clinton
AX3K3IWXOQZCR,2,Clinton
A3O7X46E3REM7I,3,Clinton
AVJUGSUA0GNVZ,16,Clinton
A7SXWHGK8B40R,4,Clinton
A1TARNH07A75CG,2,Clinton
AZ1YD13LDUYZF,0,Clinton
AK1Q45RF8A87Z,2,Clinton
A2I6ZALE49CVSC,17,Clinton
A110KENBXU7SUJ,2,Clinton
A270HX8LH9LJ8W,2,Clinton
AUQ79MANVDU9B,2,Clinton
A25VMZB6JJGGBZ,0,dolphin
A1VR1XQEQQXYUE,0,dolphin
A24B5UF6RMHYGX,0,dolphin
A37LZFCRMAPGQH,3,dolphin
AAE1COF4E8740,2,dolphin
A25VDMEXXIY08P,1,dolphin
A3PFU4042GIQLE,2,dolphin
APTTMHLQ0C8DO,1,dolphin
A1GV0UZU0T2ORS,1,dolphin
A34BQ6SOTCC81H,2,dolphin
A171L8V7AAQUQ,2,dolphin
A277KN9SYH1OLP,1,dolphin
A2FMEIDYEIWJA8,1,dolphin
A1NZFJHVJ9CNTO,2,dolphin
AD6JOGDEDAQ4U,2,dolphin
A1MTRZDRKNB9GV,2,dolphin
A2FQON8PKT8ZB1,2,dolphin
A2VBSFSJXLZZ7A,2,dolphin
A36MRQBG3LDR7I,2,dolphin
ANYW42STKMEJH,2,dolphin
A2KMFGLGMFUTPI,1,dolphin
A37VBAMFEQKJO4,1,dolphin
A3KC26Z78FBOJT,2,dolphin
A3OV174HQJIJK8,2,dolphin
A2C6HMH2FDM2CI,2,dolphin
A3SMQNSK314EFB,2,dolphin
A14BBX0IP4D6DN,2,dolphin
APGX2WZ59OWDN,1,dolphin
A1KUW26JP1SB9,1,dolphin
A326O3VWP8TO8N,2,dolphin
AQKC1VIZAZ6VI,2,dolphin
ALF9AAZGQP4K5,2,dolphin
AXU51YCNBF5VV,2,dolphin
A2WDF40FA670T9,1,dolphin
A22A52DRIIEV6K,0,dolphin
A2R0YYUAWNT7UD,1,dolphin
A2CTA782EBXUCT,2,dolphin
AQJRTW6LJR9LW,2,dolphin
A2RRDATXKQ8HHC,2,dolphin
AEF74ZYJTTEIA,1,dolphin
A33UMG50QSJ7KS,2,dolphin
A2FBT0BSFOV91D,1,dolphin
A3B84NGQT7Z9WE,1,dolphin
AOAZMLP27GD81,1,dolphin
A1299WL9DI3TEF,0,dolphin
A337VMC1EG1IZF,1,dolphin
A28HB7240OFGEW,2,dolphin
A610SH5RY1NG1,2,dolphin
A1WYZXOTTP17YO,1,dolphin
A1SIUJEL2LS8UO,2,dolphin
A2W8TJXW68442D,2,dolphin
A3QL8ZAD9BKWUF,2,dolphin
A259UZJQOOVE4V,1,dolphin
A10JXOU89D5RXR,2,dolphin
A1FXGNL1XM81ON,2,dolphin
A2EAJ7834XI2IT,1,dolphin
A1FHKK0RU69RU,2,dolphin
A2NZ7RMSBXESNI,1,dolphin
A312KFQ78WB3A4,1,dolphin
A2WTNZHRALOHX8,1,dolphin
A1SHLWKA0UH1IS,2,dolphin
A1ZYJ9H5USAI8P,1,dolphin
A320QA9HJFUOZO,1,dolphin
A36A780ODXBDEH,1,dolphin
A1YGENVE7OI5JL,2,dolphin
A1PZ51LBRX8JUO,2,dolphin
A2MCRVU8I9VNHG,2,dolphin
A3ITZNJQUTIZ4C,1,dolphin
ACXGNNBH4248S,4,dolphin
ARWF605I7RWM7,1,dolphin
A2MCG5W6LHSRG9,1,dolphin
AANJJ2SJKZVA6,2,dolphin
A1WBGYZ6Y8NJ9,2,dolphin
AH5D61Y03RETM,2,dolphin
AG241KEOAL63C,2,dolphin
APRZ7BR8C0ZMQ,1,dolphin
AQM7U7XNGHXEV,2,dolphin
A3TIRLWM8AB3JY,2,dolphin
A2A0GSLV9JXMJ6,2,dolphin
AAKBYJD64R6K,1,dolphin
A3T5K6Y3M1RO70,2,dolphin
A1QT7BQZVOBSY0,2,dolphin
A3N0QZ9ZKUCTCQ,1,dolphin
A1HYD41SNHKM78,2,dolphin
A207MWA5U0GWA5,1,dolphin
A1WR3WTEHJEY2D,1,dolphin
A02785981Z0J31YV173X0,2,dolphin
A2RHE12CJSKCRE,2,dolphin
A3APMO8WXVH1V0,1,dolphin
A3LNNL8DL8MC2T,1,dolphin
APLBF6JY2C1QZ,2,dolphin
A1IKK576F8WY0N,2,dolphin
A2KXUQP1HERQVA,0,dolphin
A3AV8KOZW78IEW,2,dolphin
A3J85WP15JFYW0,2,dolphin
A27SMEOPKV84VI,1,dolphin
A31582CMJ7Q6HM,0,dolphin
A2E3TO92MCQ9XU,1,dolphin
A1G452MFAS690B,1,dolphin
A2UTDZAZV1DF0N,2,dolphin
A30UE6DWFNUCWX,1,dolphin
A31X0GSY38JNZY,2,dolphin
A1GRPIBHW72HDU,1,dolphin
A3DNFIQGSB5M5Q,1,dolphin
A36RO2EK1P2G3W,2,dolphin
AVJUIF9QHQRY8,0,eagle
A17TKHT8FEVH0R,0,eagle
A2HVJ3DDE6JJ8Z,0,eagle
A2GTJ0BD4CG1A2,0,eagle
A1945USNZHTROX,0,eagle
A3UPANZEAN3UJQ,0,eagle
A1TXW9TMMU6K2U,0,eagle
ASK7FJ5QESK5M,0,eagle
A1ERMRNNR0CZ2Y,0,eagle
A58QOLDFC179Q,0,eagle
AFKB7F09OVKV7,0,eagle
A1F1TBDHPYAAXT,0,eagle
A2W5BVSBD1G08A,0,eagle
A2BV7O07LVX731,0,eagle
A2Q7BWWDXGQJQR,0,eagle
A34SUZWGLXIWM8,0,eagle
A19R9046KFC12H,0,eagle
A2RWLFIP23FZA7,0,eagle
A2L22HZ50T83UK,0,eagle
AUT1MH3OQ6T1,0,eagle
A3GK90X2QOFR53,0,eagle
A2OFRJHPNIMPI7,3,eagle
A2ZBDSR2LZNVAE,0,eagle
A2KOVSTZGWSVYC,0,eagle
A2OFWHV8IP7HK,0,eagle
A1C59M3HPCO503,0,eagle
A3U74S280Z4B0,0,eagle
A3GCIUNB9JBQTG,4,eagle
ADXRJFEHIDXRE,0,eagle
A1SNC8UL8YFRH5,0,eagle
A1X8W0ZEAD00W3,0,eagle
A14I3K8UN3612X,0,eagle
A2RR04JS69Z5LE,0,eagle
A1F0DYWK5C2176,0,eagle
A1B4WL7N3ACF2T,0,eagle
A30GA8KZBSU7E4,1,eagle
A2F0A4FIVT9M3O,1,eagle
AK884VX5S74ZW,0,eagle
AEWGY34WUIA32,0,eagle
A28VE2YSRYE3B8,0,eagle
A3LC6M2EMDBBXP,0,eagle
A18EYTWBCV8NKE,0,eagle
AWTGJ45ZWUCHH,0,eagle
AG3ISFZMFGDQ9,0,eagle
A3GEHH49HNJM57,0,eagle
A4E1UYPDHE8D8,0,eagle
A2KPSDEGQN6ENM,0,eagle
A2N8FYNKM133KF,1,eagle
A2M3KQ9CKP7YW,0,eagle
A15FXHC1CVNW31,0,eagle
A271BMHV42XZPU,0,eagle
A9MT0OHSOXCWX,0,eagle
A22AD39Z4DLV0O,4,eagle
ARJ6SPCZJVARE,0,eagle
A1B78YH6IB8K3Z,0,eagle
A2DUM57VSJIV4D,0,eagle
A3P46WP16JCU2V,0,eagle
A2Q7K57M1O9K6N,0,eagle
A1AKL5YH9NLD2V,0,eagle
A1AMGHYG5PT0L2,0,eagle
A1LEWF3XCAKF39,0,eagle
AH93UJ6OQU0QA,5,eagle
AOTSROWZG1XS1,0,eagle
ALYR5CI2SM2JC,0,eagle
A3MLUEOP3CCLXL,0,eagle
AJ354S4BWHD07,1,eagle
A2S8ZTPKX3B928,0,eagle
ANCCKNF1DKRZO,0,eagle
A13BQE1LOD0CUQ,0,eagle
A3PKTPXXORWR97,0,eagle
AL0SFLBAVTHU3,0,eagle
A2QBFXY9UQMJTT,0,eagle
A11JC9IZ7WY72T,1,eagle
A1A0OTKVK1YXXD,0,eagle
AJXS9E3W1CU4R,0,eagle
A3RMV9ZGFJ0HHF,0,eagle
A1USR9JCAMDGM3,0,eagle
A1E1PEJCLK9OAJ,2,eagle
A37OUZOGQKGMW0,0,eagle
A17OSPGV41FZ7P,0,eagle
A2H6K1XIK4LY7O,2,eagle
A1BAEFJ2OG7NJ0,0,eagle
A3G6L97AX9KR7F,0,eagle
A2NG2CCBMVEBIA,0,eagle
A12ABRH7TAD6ZJ,4,eagle
A27353U3GOR77W,0,eagle
A3CWW9DIL73I14,0,eagle
A1XBWSV6TWJUU8,0,eagle
A11W7R2O4RQSSS,0,eagle
ARCCEMO6PIE44,0,eagle
A2W121DQXNQK1,0,eagle
A14WLAP6TCEKO0,0,eagle
A2I6KQFA18BEGQ,0,eagle
A309RFIHZPQ6GN,1,eagle
A19F9CLZ0XWBYR,0,eagle
A1DBE2OL84TBKB,0,eagle
AA6RYE4V0IBKM,0,eagle
A2AYD8G2NV0RNQ,0,eagle
A11BSFO4LMHPXQ,0,eagle
A5ENT0LJGTX2V,6,eagle
A1FH1O46FOKOVA,0,eagle
A2UVRUISY5JM9U,0,eagle
A2MW5S0XS0D5MN,0,eagle
A9HQ3E0F2AGVO,1,eagle
AMDPJ713Z3IJL,3,eagle
A1NSHNH3MNFRGW,0,eagle
A19OCD2Q0K2U6M,0,eagle
A2XKVWHXJV0HWZ,7,eagle
A2IGPW784OFV3D,0,eagle
A4J4GGMKJ68L0,0,eagle
A1WWR3D8O0RW3C,3,eagle
A62H1UZADLF7Q,0,finch
A1Y3OOUMS1ZYXL,0,finch
A3SD02HCW68EUL,2,finch
A1KAIOBTXQ77A6,1,finch
A3S1TLYMH9WWUG,0,finch
A3CIWKPD7Y6NFG,1,finch
A3M8V3GZWPARUF,1,finch
AV22FQTJNBUZT,1,finch
A2VRDE2FHCBMF8,1,finch
A1R8RBXRU2T6HZ,1,finch
A23KAJRDVCVGOE,0,finch
A1CY01G7686ORZ,0,finch
A3W1OGWY7104DF,0,finch
A84Q6HCHIUBTL,1,finch
A234UW0G9PMSCC,0,finch
A1P6LFEAY9MWAY,1,finch
A3A82EHCZOQ2CV,5,finch
A34UER5ZQ5APMB,1,finch
AMG9Y1YLBTKIV,0,finch
A16G6PPH1INQL8,1,finch
A1T6PRQQ8IN2ZU,0,finch
A3MJV5ON8W6DGK,1,finch
A9MGD6PRW1N7K,1,finch
A3FNC8ELMK8YJA,1,finch
A1GKD3NG1NNHRP,0,finch
A32W24TWSWXW,0,finch
AG3CT73HF2L2B,1,finch
A1DQPM5CVDL4Q5,0,finch
AM4PAC2YQPREB,1,finch
A15X0MSBZ74TFT,0,finch
A1VIDXC2Z3KSCJ,0,finch
A1OVGCI9KUL4MI,0,finch
A6WYBPPG8Y2Q4,0,finch
A1HNNX44U3OF0X,0,finch
AT5P2JKIUHFYP,0,finch
A1G331HUXOSJAM,1,finch
APKFFVZKZJ6NZ,0,finch
A2SISDKXH7PVVW,0,finch
A1MIB492BU9KIQ,1,finch
A22I5RTLJTY3JZ,1,finch
A3NLODGKAK0ASY,1,finch
A29EIPTOGXHTGU,0,finch
ASP32QB28TEZU,1,finch
AQJWO4YPR3LUQ,0,finch
AYPOAY43REHC8,1,finch
A29ZQYDG9Q6TPK,2,finch
A1Z2ZGPJRGG0G3,0,finch
A10O0G7G0J18GT,0,finch
A1NR3COO33J99C,1,finch
A2QP9ZGIW4R7C2,0,finch
A39MOCMDRIOSJM,1,finch
A3HZFB2JLF3JMY,2,finch
A1LA6CIGBNDOH9,0,finch
A1HNB2243A2PQH,1,finch
A1BIN5R8FF4FQR,0,finch
A2BVVFXMQU8AC7,1,finch
A291UL6WXA711F,0,finch
AY7WPVKHVNBLG,0,finch
A28JIRAZSFW0FA,0,finch
