ID,Table,Concept,model_name,prompt,temperature,concept_category
526,0,a salmon,llama2-chat,none,default,animals
530,0,a salmon,llama2-chat,none,default,animals
534,0,a salmon,llama2-chat,none,default,animals
541,0,a salmon,llama2-chat,none,default,animals
557,0,a salmon,llama2-chat,none,default,animals
564,0,a salmon,llama2-chat,none,default,animals
568,0,a salmon,llama2-chat,none,default,animals
575,0,a salmon,llama2-chat,none,default,animals
604,0,a salmon,llama2-chat,none,default,animals
638,0,a salmon,llama2-chat,none,default,animals
656,0,a salmon,llama2-chat,none,default,animals
664,0,a salmon,llama2-chat,none,default,animals
682,0,a salmon,llama2-chat,none,default,animals
695,0,a salmon,llama2-chat,none,default,animals
700,0,a salmon,llama2-chat,none,default,animals
714,0,a salmon,llama2-chat,none,default,animals
734,0,a salmon,llama2-chat,none,default,animals
735,0,a salmon,llama2-chat,none,default,animals
780,0,a salmon,llama2-chat,none,default,animals
786,0,a salmon,llama2-chat,none,default,animals
788,0,a salmon,llama2-chat,none,default,animals
795,0,a salmon,llama2-chat,none,default,animals
798,0,a salmon,llama2-chat,none,default,animals
801,0,a salmon,llama2-chat,none,default,animals
837,0,a salmon,llama2-chat,none,default,animals
840,0,a salmon,llama2-chat,none,default,animals
842,0,a salmon,llama2-chat,none,default,animals
886,0,a salmon,llama2-chat,none,default,animals
899,0,a salmon,llama2-chat,none,default,animals
1,0,an eagle,llama2-chat,none,default,animals
10,0,an eagle,llama2-chat,none,default,animals
29,0,an eagle,llama2-chat,none,default,animals
39,0,an eagle,llama2-chat,none,default,animals
47,0,an eagle,llama2-chat,none,default,animals
52,0,an eagle,llama2-chat,none,default,animals
55,0,an eagle,llama2-chat,none,default,animals
60,0,an eagle,llama2-chat,none,default,animals
66,0,an eagle,llama2-chat,none,default,animals
125,0,an eagle,llama2-chat,none,default,animals
126,0,an eagle,llama2-chat,none,default,animals
130,0,an eagle,llama2-chat,none,default,animals
139,0,an eagle,llama2-chat,none,default,animals
148,0,an eagle,llama2-chat,none,default,animals
163,0,an eagle,llama2-chat,none,default,animals
167,0,an eagle,llama2-chat,none,default,animals
190,0,an eagle,llama2-chat,none,default,animals
197,0,an eagle,llama2-chat,none,default,animals
205,0,an eagle,llama2-chat,none,default,animals
206,0,an eagle,llama2-chat,none,default,animals
211,0,an eagle,llama2-chat,none,default,animals
213,0,an eagle,llama2-chat,none,default,animals
230,0,an eagle,llama2-chat,none,default,animals
242,0,an eagle,llama2-chat,none,default,animals
248,0,an eagle,llama2-chat,none,default,animals
251,0,an eagle,llama2-chat,none,default,animals
254,0,an eagle,llama2-chat,none,default,animals
265,0,an eagle,llama2-chat,none,default,animals
267,0,an eagle,llama2-chat,none,default,animals
270,0,an eagle,llama2-chat,none,default,animals
292,0,an eagle,llama2-chat,none,default,animals
306,0,an eagle,llama2-chat,none,default,animals
342,0,an eagle,llama2-chat,none,default,animals
343,0,an eagle,llama2-chat,none,default,animals
360,0,an eagle,llama2-chat,none,default,animals
370,0,an eagle,llama2-chat,none,default,animals
372,0,an eagle,llama2-chat,none,default,animals
376,0,an eagle,llama2-chat,none,default,animals
414,0,an eagle,llama2-chat,none,default,animals
420,0,an eagle,llama2-chat,none,default,animals
428,0,an eagle,llama2-chat,none,default,animals
430,0,an eagle,llama2-chat,none,default,animals
438,0,an eagle,llama2-chat,none,default,animals
443,0,an eagle,llama2-chat,none,default,animals
471,0,an eagle,llama2-chat,none,default,animals
476,0,an eagle,llama2-chat,none,default,animals
480,0,an eagle,llama2-chat,none,default,animals
488,0,an eagle,llama2-chat,none,default,animals
503,0,an eagle,llama2-chat,none,default,animals
508,0,an eagle,llama2-chat,none,default,animals
513,0,an eagle,llama2-chat,none,default,animals
520,0,an eagle,llama2-chat,none,default,animals
522,0,an eagle,llama2-chat,none,default,animals
555,0,an eagle,llama2-chat,none,default,animals
559,0,an eagle,llama2-chat,none,default,animals
560,0,an eagle,llama2-chat,none,default,animals
572,0,an eagle,llama2-chat,none,default,animals
591,0,an eagle,llama2-chat,none,default,animals
594,0,an eagle,llama2-chat,none,default,animals
613,0,an eagle,llama2-chat,none,default,animals
620,0,an eagle,llama2-chat,none,default,animals
626,0,an eagle,llama2-chat,none,default,animals
676,0,an eagle,llama2-chat,none,default,animals
709,0,an eagle,llama2-chat,none,default,animals
719,0,an eagle,llama2-chat,none,default,animals
725,0,an eagle,llama2-chat,none,default,animals
738,0,an eagle,llama2-chat,none,default,animals
740,0,an eagle,llama2-chat,none,default,animals
771,0,an eagle,llama2-chat,none,default,animals
776,0,an eagle,llama2-chat,none,default,animals
806,0,an eagle,llama2-chat,none,default,animals
808,0,an eagle,llama2-chat,none,default,animals
813,0,an eagle,llama2-chat,none,default,animals
824,0,an eagle,llama2-chat,none,default,animals
838,0,an eagle,llama2-chat,none,default,animals
847,0,an eagle,llama2-chat,none,default,animals
851,0,an eagle,llama2-chat,none,default,animals
852,0,an eagle,llama2-chat,none,default,animals
868,0,an eagle,llama2-chat,none,default,animals
870,0,an eagle,llama2-chat,none,default,animals
872,0,an eagle,llama2-chat,none,default,animals
878,0,an eagle,llama2-chat,none,default,animals
891,0,an eagle,llama2-chat,none,default,animals
2,0,a seal,llama2-chat,none,default,animals
8,0,a seal,llama2-chat,none,default,animals
11,0,a seal,llama2-chat,none,default,animals
12,0,a seal,llama2-chat,none,default,animals
17,0,a seal,llama2-chat,none,default,animals
49,0,a seal,llama2-chat,none,default,animals
54,0,a seal,llama2-chat,none,default,animals
67,0,a seal,llama2-chat,none,default,animals
70,0,a seal,llama2-chat,none,default,animals
74,0,a seal,llama2-chat,none,default,animals
82,0,a seal,llama2-chat,none,default,animals
84,0,a seal,llama2-chat,none,default,animals
85,0,a seal,llama2-chat,none,default,animals
88,0,a seal,llama2-chat,none,default,animals
99,0,a seal,llama2-chat,none,default,animals
104,0,a seal,llama2-chat,none,default,animals
107,0,a seal,llama2-chat,none,default,animals
153,0,a seal,llama2-chat,none,default,animals
159,0,a seal,llama2-chat,none,default,animals
161,0,a seal,llama2-chat,none,default,animals
174,0,a seal,llama2-chat,none,default,animals
192,0,a seal,llama2-chat,none,default,animals
195,0,a seal,llama2-chat,none,default,animals
216,0,a seal,llama2-chat,none,default,animals
219,0,a seal,llama2-chat,none,default,animals
243,0,a seal,llama2-chat,none,default,animals
245,0,a seal,llama2-chat,none,default,animals
247,0,a seal,llama2-chat,none,default,animals
250,0,a seal,llama2-chat,none,default,animals
253,0,a seal,llama2-chat,none,default,animals
271,0,a seal,llama2-chat,none,default,animals
272,0,a seal,llama2-chat,none,default,animals
285,0,a seal,llama2-chat,none,default,animals
301,0,a seal,llama2-chat,none,default,animals
317,0,a seal,llama2-chat,none,default,animals
318,0,a seal,llama2-chat,none,default,animals
327,0,a seal,llama2-chat,none,default,animals
338,0,a seal,llama2-chat,none,default,animals
345,0,a seal,llama2-chat,none,default,animals
366,0,a seal,llama2-chat,none,default,animals
375,0,a seal,llama2-chat,none,default,animals
381,0,a seal,llama2-chat,none,default,animals
399,0,a seal,llama2-chat,none,default,animals
436,0,a seal,llama2-chat,none,default,animals
439,0,a seal,llama2-chat,none,default,animals
444,0,a seal,llama2-chat,none,default,animals
454,0,a seal,llama2-chat,none,default,animals
463,0,a seal,llama2-chat,none,default,animals
475,0,a seal,llama2-chat,none,default,animals
484,0,a seal,llama2-chat,none,default,animals
492,0,a seal,llama2-chat,none,default,animals
542,0,a seal,llama2-chat,none,default,animals
552,0,a seal,llama2-chat,none,default,animals
573,0,a seal,llama2-chat,none,default,animals
581,0,a seal,llama2-chat,none,default,animals
607,0,a seal,llama2-chat,none,default,animals
609,0,a seal,llama2-chat,none,default,animals
611,0,a seal,llama2-chat,none,default,animals
615,0,a seal,llama2-chat,none,default,animals
635,0,a seal,llama2-chat,none,default,animals
639,0,a seal,llama2-chat,none,default,animals
679,0,a seal,llama2-chat,none,default,animals
681,0,a seal,llama2-chat,none,default,animals
713,0,a seal,llama2-chat,none,default,animals
721,0,a seal,llama2-chat,none,default,animals
726,0,a seal,llama2-chat,none,default,animals
737,0,a seal,llama2-chat,none,default,animals
739,0,a seal,llama2-chat,none,default,animals
741,0,a seal,llama2-chat,none,default,animals
768,0,a seal,llama2-chat,none,default,animals
773,0,a seal,llama2-chat,none,default,animals
777,0,a seal,llama2-chat,none,default,animals
781,0,a seal,llama2-chat,none,default,animals
784,0,a seal,llama2-chat,none,default,animals
816,0,a seal,llama2-chat,none,default,animals
817,0,a seal,llama2-chat,none,default,animals
827,0,a seal,llama2-chat,none,default,animals
839,0,a seal,llama2-chat,none,default,animals
845,0,a seal,llama2-chat,none,default,animals
848,0,a seal,llama2-chat,none,default,animals
856,0,a seal,llama2-chat,none,default,animals
861,0,a seal,llama2-chat,none,default,animals
883,0,a seal,llama2-chat,none,default,animals
889,0,a seal,llama2-chat,none,default,animals
897,0,a seal,llama2-chat,none,default,animals
3,0,an ostrich,llama2-chat,none,default,animals
9,0,an ostrich,llama2-chat,none,default,animals
15,0,an ostrich,llama2-chat,none,default,animals
20,0,an ostrich,llama2-chat,none,default,animals
32,0,an ostrich,llama2-chat,none,default,animals
35,0,an ostrich,llama2-chat,none,default,animals
45,0,an ostrich,llama2-chat,none,default,animals
71,0,an ostrich,llama2-chat,none,default,animals
73,0,an ostrich,llama2-chat,none,default,animals
92,0,an ostrich,llama2-chat,none,default,animals
105,0,an ostrich,llama2-chat,none,default,animals
112,0,an ostrich,llama2-chat,none,default,animals
115,0,an ostrich,llama2-chat,none,default,animals
127,0,an ostrich,llama2-chat,none,default,animals
137,0,an ostrich,llama2-chat,none,default,animals
155,0,an ostrich,llama2-chat,none,default,animals
172,0,an ostrich,llama2-chat,none,default,animals
181,0,an ostrich,llama2-chat,none,default,animals
186,0,an ostrich,llama2-chat,none,default,animals
196,0,an ostrich,llama2-chat,none,default,animals
234,0,an ostrich,llama2-chat,none,default,animals
235,0,an ostrich,llama2-chat,none,default,animals
269,0,an ostrich,llama2-chat,none,default,animals
287,0,an ostrich,llama2-chat,none,default,animals
290,0,an ostrich,llama2-chat,none,default,animals
296,0,an ostrich,llama2-chat,none,default,animals
300,0,an ostrich,llama2-chat,none,default,animals
303,0,an ostrich,llama2-chat,none,default,animals
307,0,an ostrich,llama2-chat,none,default,animals
364,0,an ostrich,llama2-chat,none,default,animals
367,0,an ostrich,llama2-chat,none,default,animals
368,0,an ostrich,llama2-chat,none,default,animals
386,0,an ostrich,llama2-chat,none,default,animals
388,0,an ostrich,llama2-chat,none,default,animals
391,0,an ostrich,llama2-chat,none,default,animals
400,0,an ostrich,llama2-chat,none,default,animals
403,0,an ostrich,llama2-chat,none,default,animals
409,0,an ostrich,llama2-chat,none,default,animals
412,0,an ostrich,llama2-chat,none,default,animals
415,0,an ostrich,llama2-chat,none,default,animals
418,0,an ostrich,llama2-chat,none,default,animals
422,0,an ostrich,llama2-chat,none,default,animals
427,0,an ostrich,llama2-chat,none,default,animals
437,0,an ostrich,llama2-chat,none,default,animals
450,0,an ostrich,llama2-chat,none,default,animals
473,0,an ostrich,llama2-chat,none,default,animals
478,0,an ostrich,llama2-chat,none,default,animals
482,0,an ostrich,llama2-chat,none,default,animals
494,0,an ostrich,llama2-chat,none,default,animals
516,0,an ostrich,llama2-chat,none,default,animals
517,0,an ostrich,llama2-chat,none,default,animals
521,0,an ostrich,llama2-chat,none,default,animals
523,0,an ostrich,llama2-chat,none,default,animals
527,0,an ostrich,llama2-chat,none,default,animals
532,0,an ostrich,llama2-chat,none,default,animals
548,0,an ostrich,llama2-chat,none,default,animals
549,0,an ostrich,llama2-chat,none,default,animals
584,0,an ostrich,llama2-chat,none,default,animals
587,0,an ostrich,llama2-chat,none,default,animals
589,0,an ostrich,llama2-chat,none,default,animals
590,0,an ostrich,llama2-chat,none,default,animals
600,0,an ostrich,llama2-chat,none,default,animals
610,0,an ostrich,llama2-chat,none,default,animals
618,0,an ostrich,llama2-chat,none,default,animals
625,0,an ostrich,llama2-chat,none,default,animals
631,0,an ostrich,llama2-chat,none,default,animals
637,0,an ostrich,llama2-chat,none,default,animals
645,0,an ostrich,llama2-chat,none,default,animals
655,0,an ostrich,llama2-chat,none,default,animals
659,0,an ostrich,llama2-chat,none,default,animals
660,0,an ostrich,llama2-chat,none,default,animals
663,0,an ostrich,llama2-chat,none,default,animals
665,0,an ostrich,llama2-chat,none,default,animals
666,0,an ostrich,llama2-chat,none,default,animals
667,0,an ostrich,llama2-chat,none,default,animals
672,0,an ostrich,llama2-chat,none,default,animals
692,0,an ostrich,llama2-chat,none,default,animals
696,0,an ostrich,llama2-chat,none,default,animals
697,0,an ostrich,llama2-chat,none,default,animals
718,0,an ostrich,llama2-chat,none,default,animals
727,0,an ostrich,llama2-chat,none,default,animals
730,0,an ostrich,llama2-chat,none,default,animals
749,0,an ostrich,llama2-chat,none,default,animals
750,0,an ostrich,llama2-chat,none,default,animals
754,0,an ostrich,llama2-chat,none,default,animals
757,0,an ostrich,llama2-chat,none,default,animals
796,0,an ostrich,llama2-chat,none,default,animals
822,0,an ostrich,llama2-chat,none,default,animals
829,0,an ostrich,llama2-chat,none,default,animals
832,0,an ostrich,llama2-chat,none,default,animals
834,0,an ostrich,llama2-chat,none,default,animals
846,0,an ostrich,llama2-chat,none,default,animals
864,0,an ostrich,llama2-chat,none,default,animals
877,0,an ostrich,llama2-chat,none,default,animals
885,0,an ostrich,llama2-chat,none,default,animals
893,0,an ostrich,llama2-chat,none,default,animals
5,0,a whale,llama2-chat,none,default,animals
22,0,a whale,llama2-chat,none,default,animals
26,0,a whale,llama2-chat,none,default,animals
42,0,a whale,llama2-chat,none,default,animals
44,0,a whale,llama2-chat,none,default,animals
59,0,a whale,llama2-chat,none,default,animals
63,0,a whale,llama2-chat,none,default,animals
65,0,a whale,llama2-chat,none,default,animals
75,0,a whale,llama2-chat,none,default,animals
93,0,a whale,llama2-chat,none,default,animals
95,0,a whale,llama2-chat,none,default,animals
116,0,a whale,llama2-chat,none,default,animals
120,0,a whale,llama2-chat,none,default,animals
121,0,a whale,llama2-chat,none,default,animals
135,0,a whale,llama2-chat,none,default,animals
140,0,a whale,llama2-chat,none,default,animals
158,0,a whale,llama2-chat,none,default,animals
166,0,a whale,llama2-chat,none,default,animals
187,0,a whale,llama2-chat,none,default,animals
208,0,a whale,llama2-chat,none,default,animals
225,0,a whale,llama2-chat,none,default,animals
228,0,a whale,llama2-chat,none,default,animals
313,0,a whale,llama2-chat,none,default,animals
315,0,a whale,llama2-chat,none,default,animals
323,0,a whale,llama2-chat,none,default,animals
325,0,a whale,llama2-chat,none,default,animals
332,0,a whale,llama2-chat,none,default,animals
334,0,a whale,llama2-chat,none,default,animals
339,0,a whale,llama2-chat,none,default,animals
354,0,a whale,llama2-chat,none,default,animals
356,0,a whale,llama2-chat,none,default,animals
357,0,a whale,llama2-chat,none,default,animals
361,0,a whale,llama2-chat,none,default,animals
378,0,a whale,llama2-chat,none,default,animals
383,0,a whale,llama2-chat,none,default,animals
385,0,a whale,llama2-chat,none,default,animals
387,0,a whale,llama2-chat,none,default,animals
393,0,a whale,llama2-chat,none,default,animals
394,0,a whale,llama2-chat,none,default,animals
407,0,a whale,llama2-chat,none,default,animals
416,0,a whale,llama2-chat,none,default,animals
417,0,a whale,llama2-chat,none,default,animals
424,0,a whale,llama2-chat,none,default,animals
425,0,a whale,llama2-chat,none,default,animals
431,0,a whale,llama2-chat,none,default,animals
432,0,a whale,llama2-chat,none,default,animals
434,0,a whale,llama2-chat,none,default,animals
455,0,a whale,llama2-chat,none,default,animals
462,0,a whale,llama2-chat,none,default,animals
464,0,a whale,llama2-chat,none,default,animals
465,0,a whale,llama2-chat,none,default,animals
466,0,a whale,llama2-chat,none,default,animals
472,0,a whale,llama2-chat,none,default,animals
481,0,a whale,llama2-chat,none,default,animals
515,0,a whale,llama2-chat,none,default,animals
528,0,a whale,llama2-chat,none,default,animals
529,0,a whale,llama2-chat,none,default,animals
531,0,a whale,llama2-chat,none,default,animals
537,0,a whale,llama2-chat,none,default,animals
538,0,a whale,llama2-chat,none,default,animals
543,0,a whale,llama2-chat,none,default,animals
546,0,a whale,llama2-chat,none,default,animals
565,0,a whale,llama2-chat,none,default,animals
566,0,a whale,llama2-chat,none,default,animals
571,0,a whale,llama2-chat,none,default,animals
586,0,a whale,llama2-chat,none,default,animals
606,0,a whale,llama2-chat,none,default,animals
612,0,a whale,llama2-chat,none,default,animals
614,0,a whale,llama2-chat,none,default,animals
616,0,a whale,llama2-chat,none,default,animals
634,0,a whale,llama2-chat,none,default,animals
646,0,a whale,llama2-chat,none,default,animals
668,0,a whale,llama2-chat,none,default,animals
669,0,a whale,llama2-chat,none,default,animals
683,0,a whale,llama2-chat,none,default,animals
684,0,a whale,llama2-chat,none,default,animals
715,0,a whale,llama2-chat,none,default,animals
720,0,a whale,llama2-chat,none,default,animals
723,0,a whale,llama2-chat,none,default,animals
746,0,a whale,llama2-chat,none,default,animals
752,0,a whale,llama2-chat,none,default,animals
759,0,a whale,llama2-chat,none,default,animals
762,0,a whale,llama2-chat,none,default,animals
764,0,a whale,llama2-chat,none,default,animals
770,0,a whale,llama2-chat,none,default,animals
779,0,a whale,llama2-chat,none,default,animals
783,0,a whale,llama2-chat,none,default,animals
790,0,a whale,llama2-chat,none,default,animals
797,0,a whale,llama2-chat,none,default,animals
803,0,a whale,llama2-chat,none,default,animals
809,0,a whale,llama2-chat,none,default,animals
820,0,a whale,llama2-chat,none,default,animals
825,0,a whale,llama2-chat,none,default,animals
862,0,a whale,llama2-chat,none,default,animals
866,0,a whale,llama2-chat,none,default,animals
875,0,a whale,llama2-chat,none,default,animals
884,0,a whale,llama2-chat,none,default,animals
887,0,a whale,llama2-chat,none,default,animals
6,0,a chicken,llama2-chat,none,default,animals
13,0,a chicken,llama2-chat,none,default,animals
27,0,a chicken,llama2-chat,none,default,animals
31,0,a chicken,llama2-chat,none,default,animals
33,0,a chicken,llama2-chat,none,default,animals
50,0,a chicken,llama2-chat,none,default,animals
86,0,a chicken,llama2-chat,none,default,animals
89,0,a chicken,llama2-chat,none,default,animals
90,0,a chicken,llama2-chat,none,default,animals
106,0,a chicken,llama2-chat,none,default,animals
109,0,a chicken,llama2-chat,none,default,animals
111,0,a chicken,llama2-chat,none,default,animals
113,0,a chicken,llama2-chat,none,default,animals
122,0,a chicken,llama2-chat,none,default,animals
132,0,a chicken,llama2-chat,none,default,animals
150,0,a chicken,llama2-chat,none,default,animals
157,0,a chicken,llama2-chat,none,default,animals
170,0,a chicken,llama2-chat,none,default,animals
184,0,a chicken,llama2-chat,none,default,animals
204,0,a chicken,llama2-chat,none,default,animals
207,0,a chicken,llama2-chat,none,default,animals
209,0,a chicken,llama2-chat,none,default,animals
210,0,a chicken,llama2-chat,none,default,animals
226,0,a chicken,llama2-chat,none,default,animals
239,0,a chicken,llama2-chat,none,default,animals
240,0,a chicken,llama2-chat,none,default,animals
241,0,a chicken,llama2-chat,none,default,animals
255,0,a chicken,llama2-chat,none,default,animals
257,0,a chicken,llama2-chat,none,default,animals
263,0,a chicken,llama2-chat,none,default,animals
274,0,a chicken,llama2-chat,none,default,animals
277,0,a chicken,llama2-chat,none,default,animals
283,0,a chicken,llama2-chat,none,default,animals
291,0,a chicken,llama2-chat,none,default,animals
293,0,a chicken,llama2-chat,none,default,animals
298,0,a chicken,llama2-chat,none,default,animals
304,0,a chicken,llama2-chat,none,default,animals
310,0,a chicken,llama2-chat,none,default,animals
316,0,a chicken,llama2-chat,none,default,animals
335,0,a chicken,llama2-chat,none,default,animals
346,0,a chicken,llama2-chat,none,default,animals
352,0,a chicken,llama2-chat,none,default,animals
373,0,a chicken,llama2-chat,none,default,animals
379,0,a chicken,llama2-chat,none,default,animals
382,0,a chicken,llama2-chat,none,default,animals
406,0,a chicken,llama2-chat,none,default,animals
408,0,a chicken,llama2-chat,none,default,animals
433,0,a chicken,llama2-chat,none,default,animals
446,0,a chicken,llama2-chat,none,default,animals
449,0,a chicken,llama2-chat,none,default,animals
451,0,a chicken,llama2-chat,none,default,animals
457,0,a chicken,llama2-chat,none,default,animals
459,0,a chicken,llama2-chat,none,default,animals
468,0,a chicken,llama2-chat,none,default,animals
485,0,a chicken,llama2-chat,none,default,animals
487,0,a chicken,llama2-chat,none,default,animals
499,0,a chicken,llama2-chat,none,default,animals
506,0,a chicken,llama2-chat,none,default,animals
510,0,a chicken,llama2-chat,none,default,animals
514,0,a chicken,llama2-chat,none,default,animals
518,0,a chicken,llama2-chat,none,default,animals
533,0,a chicken,llama2-chat,none,default,animals
551,0,a chicken,llama2-chat,none,default,animals
562,0,a chicken,llama2-chat,none,default,animals
567,0,a chicken,llama2-chat,none,default,animals
569,0,a chicken,llama2-chat,none,default,animals
577,0,a chicken,llama2-chat,none,default,animals
592,0,a chicken,llama2-chat,none,default,animals
593,0,a chicken,llama2-chat,none,default,animals
603,0,a chicken,llama2-chat,none,default,animals
627,0,a chicken,llama2-chat,none,default,animals
630,0,a chicken,llama2-chat,none,default,animals
653,0,a chicken,llama2-chat,none,default,animals
662,0,a chicken,llama2-chat,none,default,animals
670,0,a chicken,llama2-chat,none,default,animals
675,0,a chicken,llama2-chat,none,default,animals
688,0,a chicken,llama2-chat,none,default,animals
699,0,a chicken,llama2-chat,none,default,animals
707,0,a chicken,llama2-chat,none,default,animals
716,0,a chicken,llama2-chat,none,default,animals
732,0,a chicken,llama2-chat,none,default,animals
743,0,a chicken,llama2-chat,none,default,animals
744,0,a chicken,llama2-chat,none,default,animals
747,0,a chicken,llama2-chat,none,default,animals
748,0,a chicken,llama2-chat,none,default,animals
775,0,a chicken,llama2-chat,none,default,animals
785,0,a chicken,llama2-chat,none,default,animals
787,0,a chicken,llama2-chat,none,default,animals
792,0,a chicken,llama2-chat,none,default,animals
793,0,a chicken,llama2-chat,none,default,animals
810,0,a chicken,llama2-chat,none,default,animals
819,0,a chicken,llama2-chat,none,default,animals
843,0,a chicken,llama2-chat,none,default,animals
844,0,a chicken,llama2-chat,none,default,animals
858,0,a chicken,llama2-chat,none,default,animals
863,0,a chicken,llama2-chat,none,default,animals
869,0,a chicken,llama2-chat,none,default,animals
879,0,a chicken,llama2-chat,none,default,animals
14,0,a penguin,llama2-chat,none,default,animals
18,0,a penguin,llama2-chat,none,default,animals
23,0,a penguin,llama2-chat,none,default,animals
57,0,a penguin,llama2-chat,none,default,animals
58,0,a penguin,llama2-chat,none,default,animals
61,0,a penguin,llama2-chat,none,default,animals
108,0,a penguin,llama2-chat,none,default,animals
133,0,a penguin,llama2-chat,none,default,animals
138,0,a penguin,llama2-chat,none,default,animals
152,0,a penguin,llama2-chat,none,default,animals
160,0,a penguin,llama2-chat,none,default,animals
179,0,a penguin,llama2-chat,none,default,animals
188,0,a penguin,llama2-chat,none,default,animals
194,0,a penguin,llama2-chat,none,default,animals
199,0,a penguin,llama2-chat,none,default,animals
200,0,a penguin,llama2-chat,none,default,animals
203,0,a penguin,llama2-chat,none,default,animals
244,0,a penguin,llama2-chat,none,default,animals
252,0,a penguin,llama2-chat,none,default,animals
262,0,a penguin,llama2-chat,none,default,animals
278,0,a penguin,llama2-chat,none,default,animals
280,0,a penguin,llama2-chat,none,default,animals
281,0,a penguin,llama2-chat,none,default,animals
282,0,a penguin,llama2-chat,none,default,animals
284,0,a penguin,llama2-chat,none,default,animals
297,0,a penguin,llama2-chat,none,default,animals
314,0,a penguin,llama2-chat,none,default,animals
320,0,a penguin,llama2-chat,none,default,animals
330,0,a penguin,llama2-chat,none,default,animals
351,0,a penguin,llama2-chat,none,default,animals
355,0,a penguin,llama2-chat,none,default,animals
358,0,a penguin,llama2-chat,none,default,animals
362,0,a penguin,llama2-chat,none,default,animals
363,0,a penguin,llama2-chat,none,default,animals
371,0,a penguin,llama2-chat,none,default,animals
397,0,a penguin,llama2-chat,none,default,animals
404,0,a penguin,llama2-chat,none,default,animals
410,0,a penguin,llama2-chat,none,default,animals
426,0,a penguin,llama2-chat,none,default,animals
505,0,a penguin,llama2-chat,none,default,animals
540,0,a penguin,llama2-chat,none,default,animals
550,0,a penguin,llama2-chat,none,default,animals
554,0,a penguin,llama2-chat,none,default,animals
561,0,a penguin,llama2-chat,none,default,animals
563,0,a penguin,llama2-chat,none,default,animals
583,0,a penguin,llama2-chat,none,default,animals
585,0,a penguin,llama2-chat,none,default,animals
588,0,a penguin,llama2-chat,none,default,animals
601,0,a penguin,llama2-chat,none,default,animals
602,0,a penguin,llama2-chat,none,default,animals
608,0,a penguin,llama2-chat,none,default,animals
621,0,a penguin,llama2-chat,none,default,animals
628,0,a penguin,llama2-chat,none,default,animals
641,0,a penguin,llama2-chat,none,default,animals
648,0,a penguin,llama2-chat,none,default,animals
657,0,a penguin,llama2-chat,none,default,animals
661,0,a penguin,llama2-chat,none,default,animals
686,0,a penguin,llama2-chat,none,default,animals
687,0,a penguin,llama2-chat,none,default,animals
691,0,a penguin,llama2-chat,none,default,animals
701,0,a penguin,llama2-chat,none,default,animals
703,0,a penguin,llama2-chat,none,default,animals
711,0,a penguin,llama2-chat,none,default,animals
729,0,a penguin,llama2-chat,none,default,animals
